Player Name,Team,Position,Pts,GS,A,CS,B,BPS,PPG,MP,Cost,TSB,GC,OG,PS,PM,Season
Hayden,AVL,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2021
Sanderson,WOL,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2021
Giles,WOL,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2021
McGill,BHA,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2021
Hutchinson,ARS,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2021
Oulad M'hand,ARS,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2021
Biereth,ARS,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.2%,0,0,0,0,2021
Alebiosu,ARS,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2021
Chrisene,AVL,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2021
Awe,ARS,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2021
De Bolle,NEW,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2021
Waller,BUR,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2021
Flores,ARS,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2021
Azeez,ARS,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2021
Jeanvier,BRE,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2021
Lavinier,TOT,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2021
Forde,WAT,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.2%,0,0,0,0,2021
Costelloe,BUR,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2021
Álvaro Fernández,MUN,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2021
Craig,TOT,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2021
Kirk,ARS,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2021
Dibling,SOU,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2021
Çukur,WAT,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2021
Blake,WAT,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2021
Grieves,WAT,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.1%,0,0,0,0,2021
McGlynn,BUR,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2021
Mancini,BUR,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2021
Savage,MUN,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2021
Kenneh,LEE,MID,-1,0,0,0,0,-3,0.0,0,£4.4,0.0%,0,0,0,0,2021
