Player Name,Team,Position,Pts,GS,A,CS,B,BPS,PPG,MP,Cost,TSB,GC,OG,PS,PM,Season
Lemina,WOL,MID,36,2,0,2,5,192,2.6,1212,£4.9,0.1%,21,0,0,0,2023
G.Jesus,ARS,FWD,35,2,2,4,5,103,3.2,664,£7.9,3.9%,8,0,0,0,2023
Ward,CRY,DEF,35,0,1,4,0,194,2.3,1299,£4.5,0.3%,22,1,0,0,2023
Maupay,BRE,FWD,35,2,2,2,4,108,2.7,660,£4.9,1.4%,12,0,0,0,2023
Johnson,TOT,MID,35,1,2,2,1,108,2.7,800,£5.8,0.6%,15,0,0,0,2023
Wood,NFO,FWD,35,3,0,1,5,115,2.5,436,£4.9,0.7%,9,0,0,0,2023
Doughty,LUT,DEF,33,0,3,0,5,177,2.2,1057,£4.4,0.2%,23,0,0,0,2023
Ogbene,LUT,FWD,33,1,1,1,2,149,2.2,936,£4.9,0.2%,18,0,0,0,2023
Zouma,WHU,DEF,33,1,0,1,4,195,2.4,1233,£4.5,1.8%,25,0,0,0,2023
Garnacho,MUN,MID,32,1,1,4,0,95,2.3,728,£4.8,2.9%,9,0,0,0,2023
Rodriguez,BUR,FWD,31,2,1,1,3,91,2.8,625,£5.3,0.3%,12,0,0,0,2023
Mateta,CRY,FWD,31,1,3,2,2,87,2.4,443,£4.9,0.4%,12,0,0,0,2023
Mac Allister,LIV,MID,31,1,1,3,3,164,2.2,1086,£5.8,3.0%,12,0,0,0,2023
Berge,BUR,MID,31,0,1,1,2,148,1.9,1147,£4.8,0.1%,27,0,0,0,2023
Kilman,WOL,DEF,31,0,0,2,2,238,1.9,1440,£4.5,0.8%,26,0,0,0,2023
Kerkez,BOU,DEF,31,0,1,3,1,159,2.1,1160,£4.4,0.2%,26,1,0,0,2023
Gvardiol,MCI,DEF,31,0,0,3,1,188,2.6,975,£4.9,3.6%,12,0,0,0,2023
Turner,NFO,GKP,30,0,0,2,0,190,2.7,990,£3.9,12.3%,16,0,0,0,2023
Kluivert,BOU,MID,30,1,0,4,2,59,2.3,672,£4.6,0.4%,9,0,0,0,2023
Lerma,CRY,MID,30,0,1,3,3,146,2.5,1036,£4.7,0.1%,17,0,0,0,2023
Gomez,LIV,DEF,30,0,0,3,1,141,2.3,659,£4.5,0.5%,5,0,0,0,2023
Botman,NEW,DEF,30,1,1,2,4,127,6.0,446,£4.5,5.2%,3,0,0,0,2023
Bogle,SHU,DEF,30,1,2,2,0,125,2.3,947,£4.5,0.1%,24,0,0,0,2023
N.Semedo,WOL,DEF,29,0,1,2,0,190,1.9,1319,£4.5,0.7%,25,0,0,0,2023
Aina,NFO,DEF,29,1,1,2,2,152,2.6,806,£4.5,0.5%,21,0,0,0,2023
Dawson,WOL,DEF,28,0,0,2,2,222,1.9,1330,£4.5,0.6%,23,0,0,0,2023
L.Cook,BOU,MID,27,0,1,4,2,162,2.2,971,£5,0.0%,18,0,0,0,2023
Taylor,BUR,DEF,27,1,1,1,1,185,2.1,1170,£4,6.1%,23,0,0,0,2023
Konaté,LIV,DEF,27,0,0,3,0,143,2.5,611,£4.9,1.5%,7,0,0,0,2023
Aurier,NFO,DEF,27,0,2,1,3,137,2.2,831,£4.5,1.1%,15,0,0,0,2023
N.Aguerd,WHU,DEF,27,1,0,1,0,186,1.8,1326,£4.5,0.9%,29,0,0,0,2023
Gana,EVE,MID,26,1,0,2,2,143,2.0,990,£4.8,0.0%,15,0,0,0,2023
Patterson,EVE,DEF,26,0,2,1,2,130,1.9,613,£4.4,0.2%,11,0,0,0,2023
Reed,FUL,MID,26,0,1,3,0,118,1.9,764,£4.6,0.4%,17,0,0,0,2023
Robertson,LIV,DEF,26,1,0,1,3,167,3.2,720,£6.4,2.4%,9,0,0,0,2023
Wan-Bissaka,MUN,DEF,26,0,1,2,5,133,3.2,523,£4.4,2.3%,7,0,0,0,2023
Emerson,WHU,DEF,26,0,2,1,2,192,1.7,1305,£4.5,0.7%,26,0,0,0,2023
Young,EVE,DEF,26,0,0,3,2,177,1.7,1209,£4.4,0.3%,19,1,0,0,2023
Bruun Larsen,BUR,MID,26,2,0,1,0,77,2.0,315,£4.9,0.0%,6,0,0,0,2023
Barkley,LUT,MID,26,1,1,0,0,122,2.4,803,£4.9,0.1%,20,0,0,0,2023
Gusto,CHE,DEF,24,0,2,2,2,120,2.7,538,£4.1,4.4%,7,0,0,0,2023
J.Murphy,NEW,MID,24,1,3,1,3,85,4.8,119,£4.8,0.1%,1,0,0,0,2023
Bissouma,TOT,MID,24,0,0,5,0,165,1.7,1142,£5,0.4%,17,0,0,0,2023
Kalajdžić,WOL,FWD,24,2,0,1,4,88,2.2,158,£4.9,0.2%,2,0,0,0,2023
Kaboré,LUT,DEF,24,0,2,0,3,128,1.8,957,£4,5.0%,21,0,0,0,2023
Evans,MUN,DEF,24,0,1,2,3,113,3.0,459,£4,0.8%,7,0,0,0,2023
Townsend,LUT,MID,24,0,3,2,0,87,3.0,393,£5,0.0%,9,0,0,0,2023
Diego Carlos,AVL,DEF,23,0,0,2,1,124,2.1,633,£4.4,0.4%,9,0,0,0,2023
Onana,EVE,MID,23,0,0,2,0,125,1.9,965,£4.7,0.1%,14,0,0,0,2023
Diop,FUL,DEF,23,0,0,3,2,135,2.9,700,£4.4,0.4%,13,0,0,0,2023
Elliott,LIV,MID,23,1,2,0,0,93,1.8,298,£4.8,0.2%,2,0,0,0,2023
Lo Celso,TOT,MID,23,2,0,0,3,93,3.3,285,£4.8,0.3%,8,0,0,0,2023
Lockyer,LUT,DEF,23,1,1,0,1,162,1.6,1169,£4.3,0.2%,23,1,0,0,2023
Aarons,BOU,DEF,23,0,1,2,0,161,1.9,949,£4.4,0.2%,24,0,0,0,2023
Smith,BOU,DEF,22,0,1,2,0,95,2.8,479,£4.4,0.0%,7,0,0,0,2023
Ajer,BRE,DEF,22,0,1,2,1,117,2.0,723,£4.5,0.3%,13,0,0,0,2023
Beyer,BUR,DEF,22,0,1,1,4,182,2.0,948,£4,1.5%,19,0,0,0,2023
C.Doucouré,CRY,MID,21,0,0,3,0,141,1.9,920,£4.9,0.1%,12,0,0,0,2023
Matip,LIV,DEF,21,0,0,2,0,145,2.1,779,£4.9,0.4%,9,1,0,0,2023
Kovačić,MCI,MID,21,0,0,3,0,122,1.8,667,£4.7,0.4%,8,0,0,0,2023
R.Lewis,MCI,DEF,21,0,0,3,0,74,3.0,250,£4.3,0.3%,2,0,0,0,2023
Casemiro,MUN,MID,21,1,0,2,0,94,2.6,648,£5.4,2.1%,11,0,0,0,2023
R.Varane,MUN,DEF,21,1,0,1,2,100,2.6,340,£4.9,2.3%,5,0,0,0,2023
Ansu Fati,BHA,MID,21,2,0,1,1,55,2.3,286,£6.5,0.5%,6,0,0,0,2023
Kelly,BOU,DEF,20,0,0,2,3,137,2.2,681,£4.5,0.0%,14,0,0,0,2023
Dunk,BHA,DEF,20,1,0,0,1,187,1.5,1146,£5,2.9%,23,0,0,0,2023
O'Shea,BUR,DEF,20,0,2,1,1,178,1.7,1027,£4.4,0.2%,28,1,0,0,2023
Vinícius,FUL,FWD,20,2,0,0,2,73,1.8,272,£4.7,1.5%,3,0,0,0,2023
Mengi,LUT,DEF,20,1,0,0,1,119,1.8,860,£3.9,1.9%,18,0,0,0,2023
Bassey,FUL,DEF,20,0,0,2,0,148,1.7,845,£4.4,0.2%,16,0,0,0,2023
Højlund,MUN,FWD,20,0,0,3,0,28,1.7,792,£6.9,3.1%,12,0,0,0,2023
Onyeka,BRE,MID,19,0,1,1,0,81,1.4,683,£4.9,0.0%,15,0,0,0,2023
Schade,BRE,MID,19,1,1,1,2,40,3.8,255,£5.3,0.1%,2,0,0,0,2023
Veltman,BHA,DEF,19,0,1,0,0,153,1.3,882,£4.4,0.9%,20,0,0,0,2023
Benrahma,WHU,MID,18,0,1,1,0,52,1.6,482,£5.6,0.4%,8,0,0,0,2023
Endo,LIV,MID,18,1,0,2,0,66,1.6,353,£5.4,0.1%,2,0,0,0,2023
Beto,EVE,FWD,18,1,0,2,0,42,1.6,406,£5.7,0.1%,5,0,0,0,2023
Sangaré,NFO,MID,18,0,0,4,0,60,1.8,751,£4.9,0.0%,12,0,0,0,2023
Bellegarde,WOL,MID,18,1,1,0,1,64,2.2,370,£4.9,0.0%,9,0,0,0,2023
Ramsdale,ARS,GKP,17,0,0,2,0,77,3.4,450,£4.6,6.8%,4,0,0,0,2023
Duran,AVL,FWD,17,2,0,0,3,60,1.9,95,£5,0.2%,0,0,0,0,2023
Hickey,BRE,DEF,17,0,0,2,0,87,1.9,713,£4.4,0.2%,12,0,0,0,2023
Van Hecke,BHA,DEF,17,0,0,0,1,140,1.5,838,£4,2.0%,12,0,0,0,2023
Vitinho,BUR,DEF,17,0,0,1,0,81,1.7,779,£4.4,0.1%,16,0,0,0,2023
Broja,CHE,FWD,17,1,1,1,0,42,2.1,230,£4.9,0.2%,4,0,0,0,2023
Stones,MCI,DEF,17,0,0,2,0,83,2.8,367,£5.3,3.0%,3,0,0,0,2023
Yates,NFO,MID,17,0,0,1,1,67,1.3,606,£4.8,0.0%,13,0,0,0,2023
McBurnie,SHU,FWD,17,2,1,0,1,53,2.1,520,£5.4,0.0%,17,0,0,0,2023
H.Bueno,WOL,DEF,17,0,0,2,0,64,1.9,359,£4.4,0.1%,6,1,0,0,2023
Robinson,SHU,DEF,17,0,1,1,1,216,1.1,1394,£4.4,0.1%,41,0,0,0,2023
Danjuma,EVE,MID,17,1,0,0,0,40,1.9,386,£5.3,0.1%,9,0,0,0,2023
Baldock,SHU,DEF,16,0,2,0,2,75,2.0,563,£3.9,7.0%,12,0,0,0,2023
Højbjerg,TOT,MID,16,0,0,1,0,92,1.1,562,£5.2,0.3%,12,0,0,0,2023
Reguilón,MUN,DEF,16,0,0,2,2,83,2.3,402,£4.4,0.4%,7,0,0,0,2023
Jorginho,ARS,MID,15,0,0,1,0,66,1.4,383,£5.3,0.2%,6,0,0,0,2023
Buonanotte,BHA,MID,15,1,1,0,1,36,1.9,294,£4.7,0.0%,5,0,0,0,2023
Verbruggen,BHA,GKP,15,0,0,0,2,110,2.1,630,£4.4,0.4%,11,0,0,0,2023
Welbeck,BHA,FWD,15,1,0,2,1,44,1.9,407,£5.7,0.6%,7,0,0,0,2023
Chilwell,CHE,DEF,15,0,1,1,2,66,2.5,334,£5.4,5.1%,5,0,0,0,2023
E.Royal,TOT,DEF,15,1,0,0,1,107,1.4,505,£4.4,0.9%,14,0,0,0,2023
Bentley,WOL,GKP,15,0,0,2,1,51,7.5,157,£3.9,1.3%,0,0,0,0,2023
Livramento,NEW,DEF,15,0,0,1,1,81,1.5,479,£4.4,1.5%,9,0,0,0,2023
Miley,NEW,MID,15,0,1,1,1,81,3.0,424,£4.5,0.2%,8,0,0,0,2023
Gravenberch,LIV,MID,15,0,0,1,0,61,1.4,448,£5,0.1%,6,0,0,0,2023
Trusty,SHU,DEF,14,0,0,1,0,116,1.3,822,£3.9,2.2%,23,0,0,0,2023
Dahoud,BHA,MID,14,0,1,1,0,68,1.6,449,£4.8,0.1%,6,0,0,0,2023
Lallana,BHA,MID,14,0,1,1,0,44,1.4,405,£4.9,0.0%,7,0,0,0,2023
Milner,BHA,MID,14,0,1,1,0,90,1.4,462,£4.8,0.1%,9,0,0,0,2023
Burke,LUT,DEF,13,0,1,0,0,79,1.6,595,£4,0.1%,12,0,0,0,2023
Aït-Nouri,WOL,DEF,13,0,0,0,0,98,1.0,889,£4.5,0.4%,16,0,0,0,2023
Matheus N.,MCI,MID,13,0,1,1,0,58,1.4,408,£4.8,0.1%,9,0,0,0,2023
Moore,BOU,FWD,12,1,0,0,2,38,2.0,85,£4.7,0.2%,1,0,0,0,2023
Rothwell,BOU,MID,12,0,0,0,0,51,1.2,360,£4.8,0.0%,11,0,0,0,2023
Baptiste,BRE,MID,12,1,0,0,0,57,2.4,188,£4.3,1.3%,5,0,0,0,2023
Yarmoliuk,BRE,MID,12,0,0,2,0,39,1.5,288,£4.4,0.6%,2,0,0,0,2023
Mount,MUN,MID,12,0,0,1,0,51,1.5,397,£6.8,0.9%,6,0,0,0,2023
Osho,LUT,DEF,12,1,0,0,0,78,2.0,506,£4.4,0.0%,12,0,0,0,2023
Danilo,NFO,MID,12,0,0,0,0,39,1.3,459,£5.3,0.1%,13,0,0,0,2023
McKenna,NFO,DEF,12,0,0,1,1,64,2.4,416,£4.4,0.1%,6,0,0,0,2023
Niakhaté,NFO,DEF,12,0,0,1,1,99,1.2,643,£4.5,0.1%,15,0,0,0,2023
Worrall,NFO,DEF,12,0,0,1,3,69,2.0,437,£4.4,0.1%,9,0,0,0,2023
Ahmedhodžić,SHU,DEF,12,0,0,1,2,130,1.0,1035,£4.3,0.2%,30,0,0,0,2023
P.Fornals,WHU,MID,12,0,0,0,0,46,1.1,216,£4.7,0.1%,7,0,0,0,2023
Boubacar Traore,WOL,MID,12,0,0,0,0,57,1.1,376,£4.4,0.4%,11,0,0,0,2023
Dobbin,EVE,MID,12,1,0,1,0,34,2.4,122,£4.5,0.1%,2,0,0,0,2023
Bobb,MCI,MID,11,0,2,0,0,41,2.2,69,£4.4,0.1%,2,0,0,0,2023
Pellistri,MUN,MID,11,0,1,0,0,33,1.6,139,£4.4,0.2%,1,0,0,0,2023
Skipp,TOT,MID,11,0,0,0,0,45,1.0,230,£4.6,0.1%,9,0,0,0,2023
T.Bénie,SHU,FWD,11,0,0,0,0,14,1.4,383,£5.2,0.0%,13,0,0,0,2023
O.Dango,BOU,MID,10,0,0,1,0,30,1.0,235,£4.7,0.0%,5,0,0,0,2023
Cucurella,CHE,DEF,10,0,0,1,0,104,1.1,703,£4.8,0.5%,14,0,0,0,2023
Doyle,WOL,MID,10,0,0,1,0,56,1.2,264,£4.4,0.1%,5,0,0,0,2023
Igor,BHA,DEF,10,0,0,0,1,99,1.2,537,£4.3,0.2%,10,0,0,0,2023
Ugochukwu,CHE,MID,10,0,0,1,0,44,1.1,211,£4.4,0.2%,5,0,0,0,2023
Zaniolo,AVL,MID,10,0,0,1,0,-17,1.0,466,£5.4,0.0%,5,0,0,0,2023
A.Ramsey,BUR,MID,10,0,0,0,0,33,1.2,255,£5,0.0%,8,0,0,0,2023
Smith Rowe,ARS,MID,9,0,1,1,0,24,2.2,104,£5.3,0.1%,0,0,0,0,2023
Lamptey,BHA,DEF,9,0,2,0,0,48,1.8,171,£4,5.4%,6,0,0,0,2023
Al-Dakhil,BUR,DEF,9,0,0,0,0,96,0.9,855,£3.9,0.6%,22,1,0,0,2023
Roberts,BUR,DEF,9,0,1,0,0,105,0.9,744,£4.3,0.2%,21,0,0,0,2023
James,CHE,DEF,9,0,1,0,0,95,1.1,386,£5.4,4.8%,12,0,0,0,2023
Hannibal,MUN,MID,9,1,0,1,0,33,3.0,122,£4.4,0.2%,1,0,0,0,2023
Fábio Silva,WOL,FWD,8,0,0,1,0,7,1.0,259,£5.3,0.2%,8,0,0,0,2023
Redmond,BUR,MID,8,0,0,0,0,31,0.9,114,£4.8,0.0%,4,0,0,0,2023
Maatsen,CHE,MID,8,0,0,0,0,22,0.9,131,£5.1,0.1%,3,0,0,0,2023
Rak-Sakyi,CRY,MID,8,0,0,1,0,21,1.3,132,£4.5,0.0%,3,0,0,0,2023
Thomas,ARS,MID,7,0,0,1,0,58,1.8,250,£4.8,0.2%,2,0,0,0,2023
Madueke,CHE,MID,7,0,0,0,0,23,1.2,119,£5.3,0.1%,3,0,0,0,2023
C.Richards,CRY,DEF,7,0,0,0,0,62,1.0,381,£3.9,0.6%,8,0,0,0,2023
Kelleher,LIV,GKP,7,0,0,1,0,41,3.5,180,£4,2.1%,3,0,0,0,2023
Woodrow,LUT,FWD,7,0,0,0,0,29,1.0,74,£4.4,0.8%,2,0,0,0,2023
Kouyaté,NFO,MID,7,0,0,0,0,24,0.9,133,£4.8,0.0%,4,0,0,0,2023
Bryan,TOT,MID,7,0,0,0,0,30,1.2,141,£4.9,0.0%,8,0,0,0,2023
Brooks,SHU,MID,7,0,0,1,0,21,1.8,164,£4.4,0.0%,2,0,0,0,2023
Origi,NFO,FWD,7,0,0,0,0,16,0.9,151,£5,0.1%,3,0,0,0,2023
B.Badiashile,CHE,DEF,6,0,1,0,2,53,2.0,270,£4.4,0.1%,8,0,0,0,2023
