Player Name,Team,Position,Pts,GS,A,CS,B,BPS,PPG,MP,Cost,TSB,GC,OG,PS,PM,Season
Mubama,WHU,FWD,3,0,0,0,0,7,1.0,36,£4.5,0.1%,0,0,0,0,2022
D.D.Fofana,CHE,FWD,3,0,0,0,0,8,1.0,68,£5,0.1%,1,0,0,0,2022
Ayari,BHA,MID,3,0,0,0,0,14,1.0,65,£4.5,0.0%,2,0,0,0,2022
Sanson,AVL,MID,2,0,0,0,0,6,1.0,10,£4.3,0.2%,1,0,0,0,2022
Lowe,BOU,MID,2,0,0,0,0,6,1.0,11,£5.2,0.0%,0,0,0,0,2022
Dele,EVE,MID,2,0,0,0,0,5,1.0,38,£5.3,0.1%,1,0,0,0,2022
Onomah,FUL,MID,2,0,0,0,0,4,1.0,14,£4.3,0.1%,2,0,0,0,2022
Kelleher,LIV,GKP,2,0,0,0,0,20,2.0,90,£3.9,0.2%,4,0,0,0,2022
Lewis,NEW,DEF,2,0,0,0,0,6,1.0,9,£4.4,0.1%,1,0,0,0,2022
Biancone,NFO,DEF,2,0,0,0,0,9,1.0,15,£4.2,0.0%,1,0,0,0,2022
Romeu,SOU,MID,2,0,0,0,0,9,2.0,74,£4.8,0.0%,4,0,0,0,2022
Livramento,SOU,DEF,2,0,0,0,0,13,1.0,26,£4.4,0.0%,0,0,0,0,2022
Augustinsson,AVL,DEF,2,0,0,0,0,5,0.7,76,£4.3,0.0%,0,0,0,0,2022
Gyabi,LEE,MID,1,0,0,0,0,7,1.0,7,£4.2,0.1%,0,0,0,0,2022
Brunt,LEI,DEF,1,0,0,0,0,4,1.0,22,£3.9,0.3%,1,0,0,0,2022
Krafth,NEW,DEF,1,0,0,0,0,3,1.0,1,£4.3,0.0%,0,0,0,0,2022
Cafú,NFO,MID,1,0,0,0,0,3,1.0,6,£4.2,0.3%,0,0,0,0,2022
Mighten,NFO,MID,1,0,0,0,0,1,1.0,7,£4.9,0.0%,0,0,0,0,2022
Redmond,SOU,MID,1,0,0,0,0,3,1.0,1,£5.3,0.0%,0,0,0,0,2022
White,TOT,MID,1,0,0,0,0,4,1.0,4,£4.4,0.3%,0,0,0,0,2022
Francois,FUL,MID,1,0,0,0,0,3,1.0,1,£4.4,0.0%,0,0,0,0,2022
Drameh,LEE,DEF,1,0,0,0,0,16,1.0,70,£4,0.1%,3,0,0,0,2022
Coventry,WHU,MID,1,0,0,0,0,3,1.0,1,£4.4,0.1%,0,0,0,0,2022
Ronan,WOL,MID,1,0,0,0,0,3,1.0,1,£4.4,0.1%,0,0,0,0,2022
Clark,LIV,MID,1,0,0,0,0,1,1.0,7,£4.5,0.0%,0,0,0,0,2022
Bevan,BOU,DEF,1,0,0,0,0,3,1.0,8,£4,0.0%,1,0,0,0,2022
Kalajdžić,WOL,FWD,1,0,0,0,0,-1,1.0,45,£5.3,0.0%,0,0,0,0,2022
Nwaneri,ARS,MID,1,0,0,0,0,3,1.0,1,£4.5,0.0%,0,0,0,0,2022
Mainoo,MUN,MID,1,0,0,0,0,2,1.0,10,£4.5,0.0%,0,0,0,0,2022
Moran,BHA,MID,1,0,0,0,0,3,1.0,11,£4.5,0.0%,1,0,0,0,2022
Abbott,TOT,MID,1,0,0,0,0,3,1.0,1,£4.5,0.0%,0,0,0,0,2022
Peupion,BHA,MID,1,0,0,0,0,3,1.0,5,£4.5,0.0%,2,0,0,0,2022
Craig,TOT,MID,1,0,0,0,0,3,1.0,13,£4.5,0.0%,0,0,0,0,2022
Doyle,SOU,MID,1,0,0,0,0,1,1.0,6,£4.5,0.0%,0,0,0,0,2022
Charles,MCI,MID,1,0,0,0,0,3,1.0,27,£4.5,0.0%,1,0,0,0,2022
Amo-Ameyaw,SOU,MID,1,0,0,0,0,6,1.0,3,£4.5,0.0%,0,0,0,0,2022
Pépé,ARS,MID,0,0,0,0,0,0,0.0,0,£5.3,0.1%,0,0,0,0,2022
Tavares,ARS,DEF,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Pablo Marí,ARS,DEF,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Torreira,ARS,MID,0,0,0,0,0,0,0.0,0,£4.5,0.1%,0,0,0,0,2022
Turner,ARS,GKP,0,0,0,0,0,0,0.0,0,£3.8,1.4%,0,0,0,0,2022
Hause,AVL,DEF,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2022
Nakamba,AVL,MID,0,0,0,0,0,0,0.0,0,£4.3,0.1%,0,0,0,0,2022
Iroegbunam,AVL,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
El Ghazi,AVL,MID,0,0,0,0,0,0,0.0,0,£4.8,0.0%,0,0,0,0,2022
Davis,AVL,FWD,0,0,0,0,0,0,0.0,0,£5.4,0.0%,0,0,0,0,2022
Philogene-Bidace,AVL,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Moder,BHA,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2022
Richards,BHA,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Roberts,BHA,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Kozłowski,BHA,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Alonso,CHE,DEF,0,0,0,0,0,0,0.0,0,£5.3,0.7%,0,0,0,0,2022
Barkley,CHE,MID,0,0,0,0,0,0,0.0,0,£4.9,0.0%,0,0,0,0,2022
Werner,CHE,FWD,0,0,0,0,0,0,0.0,0,£7.9,0.2%,0,0,0,0,2022
Kenedy,CHE,DEF,0,0,0,0,0,0,0.0,0,£3.9,0.2%,0,0,0,0,2022
Sarr,CHE,DEF,0,0,0,0,0,0,0.0,0,£5,0.0%,0,0,0,0,2022
Hudson-Odoi,CHE,MID,0,0,0,0,0,0,0.0,0,£5.3,0.0%,0,0,0,0,2022
Ampadu,CHE,DEF,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2022
Benteke,CRY,FWD,0,0,0,0,0,0,0.0,0,£5.5,0.1%,0,0,0,0,2022
Butland,MUN,GKP,0,0,0,0,0,0,0.0,0,£4.4,0.1%,0,0,0,0,2022
Rak-Sakyi,CRY,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Ferguson,CRY,DEF,0,0,0,0,0,0,0.0,0,£3.9,0.2%,0,0,0,0,2022
Townsend,EVE,MID,0,0,0,0,0,0,0.0,0,£5.4,0.0%,0,0,0,0,2022
Allan,EVE,MID,0,0,0,0,0,0,0.0,0,£4.8,0.1%,0,0,0,0,2022
Kongolo,FUL,DEF,0,0,0,0,0,0,0.0,0,£3.9,0.2%,0,0,0,0,2022
Cavaleiro,FUL,MID,0,0,0,0,0,0,0.0,0,£4.8,0.0%,0,0,0,0,2022
Muniz,FUL,FWD,0,0,0,0,0,0,0.0,0,£5.4,0.0%,0,0,0,0,2022
Dallas,LEE,DEF,0,0,0,0,0,0,0.0,0,£4.9,0.0%,0,0,0,0,2022
Roberts,LEE,MID,0,0,0,0,0,0,0.0,0,£5,0.0%,0,0,0,0,2022
Raphinha,LEE,MID,0,0,0,0,0,0,0.0,0,£7,0.1%,0,0,0,0,2022
Shackleton,LEE,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Klaesson,LEE,GKP,0,0,0,0,0,0,0.0,0,£3.8,0.7%,0,0,0,0,2022
Bate,LEE,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Hjelde,LEE,DEF,0,0,0,0,0,0,0.0,0,£3.9,0.2%,0,0,0,0,2022
Schmeichel,LEI,GKP,0,0,0,0,0,0,0.0,0,£5,0.1%,0,0,0,0,2022
Bertrand,LEI,DEF,0,0,0,0,0,0,0.0,0,£3.9,0.0%,0,0,0,0,2022
Vestergaard,LEI,DEF,0,0,0,0,0,0,0.0,0,£3.8,4.9%,0,0,0,0,2022
Choudhury,LEI,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Ramsay,LIV,DEF,0,0,0,0,0,0,0.0,0,£3.9,0.2%,0,0,0,0,2022
Steffen,MCI,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
McAtee,MCI,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Fernández,NEW,DEF,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2022
Clark,NEW,DEF,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Darlow,NEW,GKP,0,0,0,0,0,0,0.0,0,£3.9,0.7%,0,0,0,0,2022
Gayle,NEW,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Dummett,NEW,DEF,0,0,0,0,0,0,0.0,0,£3.9,0.3%,0,0,0,0,2022
Hendrick,NEW,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Arter,NFO,MID,0,0,0,0,0,0,0.0,0,£4.1,0.4%,0,0,0,0,2022
Lyle Taylor,NFO,FWD,0,0,0,0,0,0,0.0,0,£4.1,4.2%,0,0,0,0,2022
Samba,NFO,GKP,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Lolley,NFO,MID,0,0,0,0,0,0,0.0,0,£4.9,0.0%,0,0,0,0,2022
Dräger,NFO,DEF,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2022
Panzo,NFO,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Xande Silva,NFO,MID,0,0,0,0,0,0,0.0,0,£5,0.0%,0,0,0,0,2022
Laryea,NFO,DEF,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Mbe Soh,NFO,DEF,0,0,0,0,0,0,0.0,0,£4.2,0.0%,0,0,0,0,2022
Ojeda,NFO,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Tella,SOU,MID,0,0,0,0,0,0,0.0,0,£5,0.0%,0,0,0,0,2022
Scarlett,TOT,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Austin,TOT,GKP,0,0,0,0,0,0,0.0,0,£3.9,0.3%,0,0,0,0,2022
Devine,TOT,MID,0,0,0,0,0,0,0.0,0,£4.3,0.1%,0,0,0,0,2022
Parrott,TOT,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Masuaku,WHU,DEF,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Vlasic,WHU,MID,0,0,0,0,0,0,0.0,0,£5,0.0%,0,0,0,0,2022
Cundle,WOL,MID,0,0,0,0,0,0,0.0,0,£4.4,0.2%,0,0,0,0,2022
Fabio Silva,WOL,FWD,0,0,0,0,0,0,0.0,0,£5.5,0.0%,0,0,0,0,2022
Chiquinho,WOL,MID,0,0,0,0,0,0,0.0,0,£5,0.0%,0,0,0,0,2022
Šarkić,WOL,GKP,0,0,0,0,0,0,0.0,0,£3.9,1.4%,0,0,0,0,2022
Mosquera,WOL,DEF,0,0,0,0,0,0,0.0,0,£3.9,0.8%,0,0,0,0,2022
Matthews,CRY,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Plange,CRY,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.2%,0,0,0,0,2022
Adrián,LIV,GKP,0,0,0,0,0,0,0.0,0,£3.8,0.6%,0,0,0,0,2022
R.Williams,LIV,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Davies,LIV,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Van den Berg,LIV,DEF,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2022
Amad,MUN,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2022
Iqbal,MUN,MID,0,0,0,0,0,0,0.0,0,£4.2,0.2%,0,0,0,0,2022
Hammond,NFO,MID,0,0,0,0,0,0,0.0,0,£4.2,0.0%,0,0,0,0,2022
Ashby,NEW,DEF,0,0,0,0,0,0,0.0,0,£3.8,0.6%,0,0,0,0,2022
Smith,WOL,GKP,0,0,0,0,0,0,0.0,0,£3.9,0.7%,0,0,0,0,2022
Mills,EVE,MID,0,0,0,0,0,0,0.0,0,£4.3,0.0%,0,0,0,0,2022
Warrington,EVE,MID,0,0,0,0,0,0,0.0,0,£4.4,0.1%,0,0,0,0,2022
Chambers,LIV,DEF,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2022
Gray,LEE,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Randolph,BOU,GKP,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2022
Oko-Flex,WHU,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2022
Smithies,LEI,GKP,0,0,0,0,0,0,0.0,0,£3.9,0.1%,0,0,0,0,2022
Ablade,FUL,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.1%,0,0,0,0,2022
H.Davies,LIV,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Saydee,BOU,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Gomes,MCI,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Knight,MCI,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Karius,NEW,GKP,0,0,0,0,0,0,0.0,0,£3.9,0.1%,0,0,0,0,2022
Jakupović,EVE,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Sousa,ARS,DEF,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2022
Trevitt,BRE,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2022
Cox,BRE,GKP,0,0,0,0,0,0,0.0,0,£3.9,0.0%,0,0,0,0,2022
Gordon,CRY,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.1%,0,0,0,0,2022
Bettinelli,CHE,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Parkes,FUL,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
John,EVE,DEF,0,0,0,0,0,0,0.0,0,£3.9,0.1%,0,0,0,0,2022
Bogarde,AVL,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Braybrooke,LEI,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Turns,BHA,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Godo,FUL,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Balmer,CRY,DEF,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2022
Goodman,CRY,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Wormleighton,LEI,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Crama,BRE,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Fraser,WOL,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.1%,0,0,0,0,2022
Griffiths,WOL,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2022
Shoretire,MUN,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Perkins,LEE,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Dale Taylor,NFO,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Sekularac,FUL,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Cozier-Duberry,ARS,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Marschall,AVL,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Morgan,SOU,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Kadan Young,AVL,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Humphreys,CHE,DEF,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Bennett,MUN,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Smith,NFO,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Price,EVE,MID,0,0,0,0,0,3,0.0,32,£4.5,0.0%,0,0,0,0,2022
Kuol,NEW,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Butler-Oyedeji,ARS,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
McAteer,LEI,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Kinsey-Wellings,BOU,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Anang,WHU,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Hegyi,WHU,GKP,0,0,0,0,0,0,0.0,0,£3.9,0.0%,0,0,0,0,2022
Chilokoa-Mullen,LEE,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Monteiro,LEE,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Swinkels,AVL,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Zych,AVL,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Casey,WHU,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Wickens,FUL,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Mundle,TOT,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
G.Shelvey,NFO,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
C.Robinson,FUL,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Walters,ARS,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Olakigbe,BRE,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Wright,AVL,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Revan,AVL,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Patterson,AVL,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Lonergan,EVE,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
O'Reilly,AVL,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Dibley-Dias,FUL,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Samuels,BHA,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Adaramola,CRY,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Bandeira,ARS,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
McAllister,EVE,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Wady,CHE,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Robertson,MCI,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
O'Reilly,MCI,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
Gilchrist,CHE,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Gillespie,NEW,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2022
Alonso,TOT,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2022
