Player Name,Team,Position,Pts,GS,A,CS,B,BPS,PPG,MP,Cost,TSB,GC,OG,PS,PM,Season
Jordan Ayew,SWA,FWD,108,7,2,7,12,382,3,2850,£5.4,9.5%,49,0,0,0,2017
Zanka,HUD,DEF,107,0,3,10,9,623,2.8,3420,£4.5,6.6%,58,0,0,0,2017
Albrighton,LEI,MID,107,2,8,8,12,458,3.1,2533,£5.5,2.2%,42,0,0,0,2017
Mkhitaryan,ARS,MID,107,3,9,12,9,411,4.1,1712,£7.7,7.5%,17,0,0,0,2017
Choupo-Moting,STK,MID,107,5,5,5,9,341,3.6,2241,£5.2,1.9%,45,0,0,0,2017
Sánchez,TOT,DEF,107,0,0,13,8,597,3.5,2532,£6,1.2%,21,1,0,0,2017
Lanzini,WHU,MID,106,5,7,6,11,470,3.9,2039,£6.6,0.8%,44,0,0,1,2017
Rashford,MUN,FWD,104,7,5,10,11,387,3,1799,£7.3,7.6%,16,0,0,0,2017
Wood,BUR,FWD,104,10,1,10,20,314,4.3,1621,£6.2,1.7%,11,0,0,0,2017
Coutinho,LIV,MID,103,7,7,5,15,381,7.4,1109,£9.1,3%,14,0,0,0,2017
Bertrand,SOU,DEF,103,0,5,8,4,553,2.9,3135,£5.3,5.2%,49,0,0,0,2017
Rondón,WBA,FWD,103,7,3,6,5,271,2.9,2765,£6,1.1%,48,0,0,0,2017
Aké,BOU,DEF,102,2,3,6,8,642,2.7,3352,£5,6.1%,59,0,0,0,2017
Wilson,BOU,FWD,102,8,2,6,13,282,3.6,1981,£5.6,4.5%,33,0,0,0,2017
Ward,BUR,DEF,102,1,1,9,9,484,3.6,2460,£4.8,8.5%,27,0,0,0,2017
Schindler,HUD,DEF,102,0,2,9,15,692,2.8,3264,£4.6,3.2%,53,0,0,0,2017
Tarkowski,BUR,DEF,101,0,1,11,4,539,3.3,2790,£4.6,5.1%,30,0,0,0,2017
Kanté,CHE,MID,101,1,2,16,9,655,3,2994,£4.9,11.7%,32,0,0,0,2017
McArthur,CRY,MID,101,5,2,7,9,416,3.1,2425,£4.4,4.7%,35,0,0,0,2017
Naughton,SWA,DEF,101,0,2,9,11,561,3,3030,£4.6,6.3%,50,1,0,0,2017
Izquierdo,BHA,MID,101,5,5,5,4,324,3.2,1976,£5.9,0.3%,32,0,0,0,2017
Koscielny,ARS,DEF,100,2,0,9,16,556,4,2225,£6,1.5%,32,0,0,0,2017
Duffy,BHA,DEF,100,0,2,10,7,614,2.7,3292,£4.6,2.9%,52,0,0,0,2017
Cork,BUR,MID,100,2,1,12,6,533,2.6,3420,£4.5,3.6%,39,0,0,0,2017
Mata,MUN,MID,100,3,5,15,6,418,3.6,1919,£6.8,2%,10,0,0,0,2017
Danilo,MCI,DEF,100,3,2,9,8,398,4.3,1340,£5,2.8%,11,0,0,0,2017
Hennessey,CRY,GKP,99,0,0,7,11,506,3.7,2430,£4.4,3.1%,41,0,0,0,2017
Tomkins,CRY,DEF,99,3,0,9,9,512,3.5,2386,£4.4,4.4%,32,0,0,0,2017
Diouf,STK,FWD,99,6,3,8,8,350,2.8,2592,£5.2,1.9%,49,0,0,0,2017
Young,MUN,MID,98,2,6,9,11,479,3.3,2444,£4.8,2.4%,26,0,0,0,2017
Fraser,BOU,MID,97,5,3,2,13,390,3.7,2003,£5.1,0.7%,38,0,0,0,2017
Dunk,BHA,DEF,97,1,1,10,7,637,2.6,3420,£4.5,2.9%,54,4,0,0,2017
Sigurdsson,EVE,MID,96,4,4,6,8,396,3.6,2257,£8,1.9%,40,0,0,0,2017
van Aanholt,CRY,DEF,95,5,1,6,7,448,3.4,2182,£5.2,3.1%,38,0,0,0,2017
Chamberlain,LIV,MID,94,3,7,5,5,423,2.7,1718,£5.5,2.2%,28,0,0,0,2017
Daniels,BOU,DEF,94,1,3,6,4,587,2.7,3001,£4.7,6.6%,50,0,0,0,2017
Depoitre,HUD,FWD,94,6,2,4,14,283,2.8,1807,£5,2.6%,34,0,0,0,2017
Gayle,NEW,FWD,94,6,3,6,8,276,2.7,1946,£6.1,1.1%,31,0,0,0,2017
Chicharito,WHU,FWD,93,8,2,6,14,309,3.3,1537,£6.7,7.2%,36,0,0,0,2017
Barnes,BUR,FWD,92,9,0,5,9,290,2.6,2150,£5.3,3.2%,23,0,0,0,2017
Mounie,HUD,FWD,92,7,2,6,12,269,3.3,1849,£5.5,1.7%,32,0,0,0,2017
Can,LIV,MID,92,3,6,8,10,499,3.5,2089,£4.9,4%,29,0,0,0,2017
Matic,MUN,MID,91,1,1,16,3,576,2.5,3117,£4.7,9.1%,26,0,0,0,2017
Mee,BUR,DEF,90,0,0,9,6,491,3.1,2610,£4.9,7.3%,27,0,0,0,2017
Zabaleta,WHU,DEF,90,0,1,10,6,563,2.4,3289,£4.9,1.9%,62,1,0,0,2017
Iwobi,ARS,MID,89,3,5,9,2,426,3.4,1827,£5.1,1%,26,0,0,0,2017
Lowton,BUR,DEF,89,0,3,8,4,450,3.4,2295,£4.4,4.9%,26,0,0,0,2017
Fàbregas,CHE,MID,89,2,4,11,7,539,2.8,2300,£6.8,3.1%,26,0,0,0,2017
Olsson,SWA,DEF,89,0,1,10,0,454,2.5,3149,£5,0.3%,50,0,0,0,2017
Livermore,WBA,MID,89,2,2,8,6,375,2.6,2671,£4.8,0.4%,41,0,0,0,2017
Knockaert,BHA,MID,88,3,1,11,6,383,2.7,2415,£5.5,0.6%,29,0,0,0,2017
Calvert-Lewin,EVE,FWD,88,4,8,6,3,255,2.8,1871,£4.9,3.5%,28,0,0,0,2017
Karius,LIV,GKP,88,0,0,10,5,382,4.6,1710,£4.9,1.9%,14,0,1,0,2017
Yedlin,NEW,DEF,88,0,2,7,5,467,2.6,2842,£4.5,1.7%,37,1,0,0,2017
Stephens,BHA,MID,87,0,3,10,2,550,2.4,3240,£4.5,1.2%,50,0,0,0,2017
Zouma,STK,DEF,87,1,0,7,5,554,2.6,2887,£5.4,2%,50,0,0,0,2017
Gueye,EVE,MID,87,2,2,9,7,552,2.6,2749,£4.8,0.9%,45,0,0,0,2017
Dawson,WBA,DEF,87,2,1,8,4,453,3.1,2510,£4.8,1.5%,39,0,0,0,2017
Pröpper,BHA,MID,87,0,4,9,1,446,2.5,3118,£5.3,0.1%,50,0,0,0,2017
Aubameyang,ARS,FWD,87,10,4,4,12,354,6.7,1056,£10.8,14%,15,0,0,1,2017
Gibbs,WBA,DEF,86,0,2,8,2,483,2.6,2826,£5,0.4%,44,0,0,0,2017
Gomez,LIV,DEF,86,0,2,9,9,480,3.7,1901,£4.5,2.2%,22,0,0,0,2017
Abraham,SWA,FWD,86,5,3,4,11,238,2.8,1715,£5.4,3.4%,31,0,0,0,2017
Kouyaté,WHU,MID,86,2,3,7,2,367,2.6,2798,£5,0.3%,56,0,0,0,2017
Ibe,BOU,MID,85,2,6,4,5,289,2.7,1988,£4.6,1%,33,0,0,0,2017
Hendrick,BUR,MID,85,2,2,9,1,307,2.5,2326,£5.4,0.2%,28,0,0,0,2017
Wijnaldum,LIV,MID,85,1,2,15,1,406,2.6,2381,£6.6,2.2%,23,0,0,0,2017
Cédric,SOU,DEF,85,0,3,7,2,481,2.7,2794,£4.7,4%,44,0,0,0,2017
Fernández,SWA,DEF,85,1,1,7,10,500,2.8,2676,£4.5,3.3%,44,1,0,0,2017
Carroll,SWA,MID,85,0,4,7,6,431,2.3,2562,£4.3,4.5%,39,0,0,0,2017
Dier,TOT,MID,85,0,2,15,2,477,2.5,2822,£4.7,2.4%,30,0,0,0,2017
Bruno,BHA,DEF,84,0,0,10,8,423,3.4,2014,£4.5,0.8%,23,0,0,0,2017
Benteke,CRY,FWD,84,3,7,6,5,174,2.7,2234,£7.5,2.5%,36,0,0,1,2017
Ward-Prowse,SOU,MID,84,3,5,2,8,367,2.8,1708,£4.9,1.7%,29,0,0,0,2017
Noble,WHU,MID,84,4,0,7,7,461,2.9,2400,£5.3,0.3%,45,0,0,0,2017
Steve Cook,BOU,DEF,83,2,1,5,9,495,2.4,2764,£4.6,1.1%,53,1,0,0,2017
Alexander-Arnold,LIV,DEF,83,1,2,8,10,385,4.4,1573,£4.4,5.5%,17,0,0,0,2017
Niasse,EVE,FWD,83,8,3,0,14,248,3.8,1076,£4.6,5%,23,0,0,0,2017
Surman,BOU,MID,82,2,5,5,9,363,3.3,1851,£4.3,3.1%,29,0,0,0,2017
Baines,EVE,DEF,82,2,3,5,10,381,3.7,1909,£5.7,4%,34,0,0,0,2017
Ince,HUD,MID,82,2,1,7,3,269,2.5,2450,£5.5,0.4%,39,0,0,0,2017
Gündogan,MCI,MID,82,4,2,6,9,376,2.7,1504,£5.4,2.3%,15,0,0,0,2017
Pedro,CHE,MID,81,4,2,8,2,272,2.6,1511,£7.7,1%,14,0,0,0,2017
Keane,EVE,DEF,81,0,1,7,11,513,2.7,2559,£5.3,5.1%,46,0,0,0,2017
Matip,LIV,DEF,81,1,0,9,3,470,3.2,1995,£5.4,1.7%,27,0,0,0,2017
Sakho,CRY,DEF,81,1,2,6,18,405,4.3,1597,£4.6,1%,23,0,0,0,2017
Pereyra,WAT,MID,81,5,3,1,5,299,2.5,1610,£5.8,0.2%,34,0,0,0,2017
Phillips,WBA,MID,81,2,3,10,3,276,2.7,2087,£5.4,0.5%,32,0,0,0,2017
Brunt,WBA,MID,81,0,8,9,6,380,3.1,1917,£5,0.5%,23,0,0,0,2017
Gray,LEI,MID,80,3,3,4,2,308,2.3,1683,£5.3,0.6%,35,0,0,0,2017
Gray,WAT,FWD,79,5,3,5,4,237,2.5,1486,£6.3,1.3%,30,0,0,0,2017
Christensen,CHE,DEF,79,0,0,8,4,475,2.9,2067,£5.3,1.9%,23,0,0,0,2017
Ndidi,LEI,MID,78,0,4,9,4,449,2.4,2896,£4.9,0.4%,45,0,0,0,2017
Klavan,LIV,DEF,78,1,0,8,9,384,4.1,1449,£4.1,1.8%,15,0,0,0,2017
Atsu,NEW,MID,78,2,4,6,5,236,2.8,1776,£4.8,1.2%,22,0,0,0,2017
Virgil,LIV,DEF,78,0,0,8,5,481,3,2253,£5.7,7.3%,28,0,0,0,2017
Evans,WBA,DEF,78,2,2,6,5,455,2.8,2269,£4.9,1%,38,1,0,0,2017
Giroud,CHE,FWD,77,7,1,5,10,273,2.7,981,£8.4,3.7%,11,0,0,0,2017
Loftus-Cheek,CRY,MID,77,2,5,6,2,337,3.2,1871,£4.4,3.5%,30,0,0,0,2017
Milner,LIV,DEF,77,0,3,6,4,459,2.4,1759,£6,2.5%,25,0,0,0,2017
Ogbonna,WHU,DEF,77,1,0,7,4,520,2.4,2880,£4.2,3.4%,60,0,0,0,2017
André Ayew,SWA,MID,77,3,5,3,2,249,2.6,1834,£6.8,1%,42,0,0,1,2017
Bakayoko,CHE,MID,77,2,2,11,5,346,2.7,2121,£4.9,1.2%,24,0,0,0,2017
Aurier,TOT,DEF,77,2,2,6,9,335,4.5,1427,£5.9,0.7%,13,0,0,0,2017
Okazaki,LEI,FWD,76,6,3,5,7,275,2.8,1314,£5.3,2.9%,19,0,0,0,2017
Yoshida,SOU,DEF,76,2,1,6,6,413,3.2,2049,£4.6,1.7%,32,0,0,0,2017
Stanislas,BOU,MID,75,5,3,2,7,285,3.9,1285,£5.7,0.3%,22,0,0,0,2017
J.Henderson,LIV,MID,75,1,1,14,3,382,2.8,2169,£5.3,1.2%,21,0,0,0,2017
Clucas,SWA,MID,75,3,1,5,4,305,2.6,2039,£4.7,0.4%,30,0,0,0,2017
March,BHA,MID,74,1,3,6,3,303,2.1,1838,£4.8,0.2%,29,0,0,0,2017
Cahill,CHE,DEF,74,0,0,9,2,447,2.7,2082,£6.2,3%,27,0,0,0,2017
van La Parra,HUD,MID,74,3,0,6,3,240,2.2,2131,£4.4,0.4%,36,0,0,0,2017
van der Hoorn,SWA,DEF,74,1,0,8,4,396,3.1,1944,£4.4,1.2%,27,0,0,0,2017
Hoedt,SOU,DEF,74,0,2,5,11,532,2.6,2520,£5,0.1%,42,0,0,0,2017
Cabaye,CRY,MID,73,0,4,8,3,415,2.4,2374,£5.3,0.2%,36,0,0,0,2017
Shelvey,NEW,MID,73,1,4,6,4,360,2.4,2264,£5.2,0.6%,30,0,0,0,2017
Forster,SOU,GKP,73,0,0,4,6,351,3.6,1800,£4.6,3.9%,30,0,1,0,2017
Crouch,STK,FWD,73,5,2,2,6,225,2.4,1551,£4.8,2.4%,27,0,0,0,2017
Ki Sung-yueng,SWA,MID,73,2,2,5,9,340,2.9,1865,£4.6,0.9%,29,0,0,0,2017
Deeney,WAT,FWD,73,5,2,6,7,241,2.5,1836,£6.3,0.8%,30,0,0,2,2017
Redmond,SOU,MID,72,1,3,7,3,296,2.3,1938,£5.9,1.8%,31,0,0,0,2017
Austin,SOU,FWD,72,7,1,4,9,215,3,1024,£5.8,1.4%,15,0,0,0,2017
Holebas,WAT,DEF,72,0,4,6,6,412,2.6,2381,£4.8,0.5%,47,0,0,0,2017
Adrián,WHU,GKP,72,0,0,6,5,374,3.8,1710,£4,2.4%,29,0,0,0,2017
Davis,SOU,MID,71,3,2,4,6,337,3.1,1515,£4.7,1.3%,21,0,0,0,2017
Pieters,STK,DEF,71,0,1,7,1,456,2.3,2717,£4.7,0.4%,50,0,0,0,2017
Welbeck,ARS,FWD,70,5,2,4,6,249,2.5,1178,£7.3,1.2%,21,0,0,0,2017
Stones,MCI,DEF,70,0,0,9,5,334,3.9,1301,£5.3,3.1%,11,0,0,0,2017
Diamé,NEW,MID,70,2,0,6,3,340,2.3,2034,£4.6,0.3%,27,0,0,0,2017
Nyom,WBA,DEF,70,0,1,7,6,407,2.4,2306,£4.7,1.1%,40,0,0,0,2017
Joselu,NEW,FWD,69,4,1,5,5,227,2.3,1703,£5.5,0.4%,25,0,0,1,2017
Oriol Romeu,SOU,MID,68,1,0,8,0,474,2,2897,£4.2,2.5%,47,0,0,0,2017
Kabasele,WAT,DEF,68,2,0,6,2,407,2.4,2329,£4.4,0.5%,43,1,0,0,2017
Masuaku,WHU,DEF,68,0,3,6,2,352,2.5,1867,£4.2,1.2%,29,0,0,0,2017
Mignolet,LIV,GKP,67,0,0,7,0,329,3.5,1710,£4.7,1.1%,24,0,1,0,2017
Shawcross,STK,DEF,67,1,1,5,2,356,2.5,2371,£4.8,0.8%,40,1,0,0,2017
Fletcher,STK,MID,67,1,1,4,3,337,2.5,2217,£4.7,0.4%,49,0,0,0,2017
Davies,EVE,MID,66,2,2,6,3,223,2,1892,£5.1,0.4%,24,0,0,0,2017
Lejeune,NEW,DEF,66,0,2,5,6,406,2.8,2103,£4.3,0.9%,32,0,0,0,2017
Gabbiadini,SOU,FWD,66,5,0,4,10,204,2.4,1067,£6.2,1.4%,17,0,0,0,2017
Lennon,BUR,MID,65,0,4,6,0,204,2.2,1906,£5.4,0.2%,30,0,0,0,2017
Chilwell,LEI,DEF,65,0,2,6,4,381,2.7,1848,£4.4,3.1%,30,0,0,0,2017
Kiko Femenía,WAT,DEF,65,1,1,5,9,389,2.8,1709,£4.3,1.4%,34,0,0,0,2017
Clark,NEW,DEF,64,2,1,4,6,317,3.2,1745,£4.3,1.5%,30,0,0,0,2017
Gomes,WAT,GKP,64,0,0,5,4,394,2.7,2128,£4.4,1.2%,40,0,0,0,2017
Carrillo,WAT,MID,64,1,3,4,4,275,2.3,1529,£5.4,0%,31,0,0,0,2017
Bong,BHA,DEF,63,0,0,6,5,369,2.5,2237,£4.4,0.2%,36,1,0,0,2017
Vokes,BUR,FWD,63,4,2,2,7,170,2.1,977,£5.7,2.1%,16,0,0,0,2017
Walcott,EVE,MID,62,3,3,4,3,226,3.1,1214,£6.6,2.1%,17,0,0,0,2017
Defour,BUR,MID,62,1,1,12,0,353,2.6,1998,£5.4,0.3%,17,0,0,0,2017
Antonio,WHU,MID,62,3,2,7,1,188,3,1350,£7.4,0.2%,23,0,0,0,2017
Morgan,LEI,DEF,61,0,0,5,1,390,1.9,2817,£4.4,2.9%,52,0,0,0,2017
Defoe,BOU,FWD,60,4,2,2,5,191,2.5,1075,£7.6,1.4%,21,0,0,0,2017
Jagielka,EVE,DEF,60,0,0,6,5,415,2.4,2063,£4.7,2.7%,39,0,0,0,2017
Löwe,HUD,DEF,60,0,0,7,0,321,2.6,1585,£4.4,1.1%,26,0,0,0,2017
Kompany,MCI,DEF,60,1,1,6,2,326,3.5,1394,£5.9,2.9%,11,0,0,0,2017
Gosling,BOU,MID,59,2,1,1,4,254,2.1,1941,£4.8,0.1%,41,0,0,0,2017
Janmaat,WAT,DEF,59,3,1,2,3,342,2.6,1818,£4.8,0.4%,37,0,0,0,2017
Hart,WHU,GKP,59,0,1,4,3,341,3.1,1710,£4.2,5.7%,39,0,1,0,2017
Lewis Cook,BOU,MID,58,0,2,3,0,337,2,2234,£4.3,1.2%,42,0,0,0,2017
Iborra,LEI,MID,58,3,0,3,6,293,3.1,1411,£5.7,0.1%,23,0,0,0,2017
Stephens,SOU,DEF,58,2,0,5,2,360,2.6,1980,£4.5,0.5%,33,0,0,0,2017
Sissoko,TOT,MID,58,1,1,7,0,246,1.8,1385,£5.3,0.4%,18,0,0,0,2017
Mariappa,WAT,DEF,58,0,0,6,2,378,2.1,2206,£4.1,4.9%,43,0,0,0,2017
Cleverley,WAT,MID,58,1,2,6,3,300,2.5,1900,£5,0.4%,33,0,0,1,2017
Lemina,SOU,MID,58,1,1,4,5,337,2.3,1715,£4.8,0.2%,31,0,0,0,2017
Krychowiak,WBA,MID,58,0,3,4,4,249,2.1,1634,£4.7,0.1%,30,0,0,0,2017
Zappacosta,CHE,DEF,58,1,1,5,1,226,2.6,1087,£5.9,0.2%,15,0,0,0,2017
Long,BUR,DEF,57,1,2,4,6,282,3.6,1440,£4.1,7.5%,21,1,0,0,2017
Fuchs,LEI,DEF,57,0,1,4,8,370,2.3,1917,£4.7,1.9%,35,1,0,0,2017
Elliot,NEW,GKP,57,0,0,3,4,280,3.6,1440,£4,13.6%,21,0,1,0,2017
Francis,BOU,DEF,56,0,1,4,3,491,1.8,2708,£4.3,1.3%,47,0,0,0,2017
Adam Smith,BOU,DEF,56,1,3,2,3,376,2.1,2067,£4.8,0.4%,38,0,0,0,2017
Arfield,BUR,MID,56,2,2,6,6,185,3.1,1330,£4.9,0.2%,15,0,0,0,2017
Brady,BUR,MID,56,1,4,6,7,216,3.7,1277,£5.3,0.4%,12,0,0,0,2017
Williams,EVE,DEF,56,1,0,5,3,332,2.3,1830,£5.2,2.1%,31,0,0,0,2017
Barry,WBA,MID,56,1,2,4,0,287,2.2,1921,£4.4,0.8%,35,0,0,0,2017
Simpson,LEI,DEF,55,0,0,5,0,342,2,2306,£4.3,2.2%,41,0,0,0,2017
Delph,MCI,MID,55,1,2,6,0,398,2.5,1740,£4.5,0.5%,17,0,0,0,2017
Bailly,MUN,DEF,55,1,0,7,3,248,4.2,1000,£6,5.7%,6,1,0,0,2017
