Player Name,Team,Position,Pts,GS,A,CS,B,BPS,PPG,MP,Cost,TSB,GC,OG,PS,PM,Season
Hourihane,AVL,MID,20,1,1,2,3,70,5.0,225,£5.9,0.1%,2,0,0,0,2020
Ivanovic,WBA,DEF,20,0,0,2,0,120,1.5,764,£4.4,0.1%,19,0,0,0,2020
Amartey,LEI,DEF,19,1,0,0,2,121,1.7,718,£3.9,1.2%,12,0,0,0,2020
Winks,TOT,MID,19,0,0,1,0,124,1.3,856,£5.1,0.1%,16,0,0,0,2020
Marçal,WOL,DEF,19,0,0,1,0,104,1.5,618,£4.7,0.1%,9,0,0,0,2020
Mateta,CRY,FWD,15,1,0,0,2,45,2.1,215,£5.3,0.0%,4,0,0,0,2020
Long,BUR,DEF,14,0,0,1,1,85,1.8,636,£4.3,0.1%,13,0,0,0,2020
Casilla,LEE,GKP,14,0,0,1,2,58,4.7,270,£4.1,1.0%,2,0,0,0,2020
Poveda-Ocampo,LEE,MID,14,0,0,0,0,43,1.0,344,£4.2,0.3%,5,0,0,0,2020
Choudhury,LEI,MID,14,0,0,2,0,59,1.4,311,£4.6,0.1%,2,0,0,0,2020
Tanganga,TOT,DEF,14,0,0,2,0,81,2.3,487,£4.9,0.1%,8,0,0,0,2020
Snodgrass,WBA,MID,14,0,0,0,0,76,1.3,528,£5.6,0.1%,14,0,0,0,2020
Salisu,SOU,DEF,14,0,0,0,0,119,1.2,841,£4.3,0.1%,19,0,0,0,2020
Onomah,FUL,MID,13,0,0,0,0,46,1.2,369,£4.6,0.0%,12,0,0,0,2020
Yedlin,NEW,DEF,13,0,0,1,0,68,2.2,435,£4.3,0.2%,6,0,0,0,2020
Mousset,SHU,FWD,13,0,0,0,0,14,1.2,287,£5.8,0.1%,10,0,0,0,2020
Hoever,WOL,DEF,13,0,0,0,0,80,1.1,573,£4.4,0.0%,11,0,0,0,2020
Carlos Vinicius,TOT,FWD,13,1,0,1,0,38,1.4,305,£6.9,0.1%,2,0,0,0,2020
N'Lundulu,SOU,FWD,13,0,0,0,0,32,1.0,102,£4.5,0.2%,1,0,0,0,2020
Long,SOU,FWD,12,0,0,1,0,21,1.1,201,£5.1,0.4%,6,0,0,0,2020
Carvalho,FUL,MID,12,1,0,0,0,42,3.0,254,£4.5,0.0%,6,0,0,0,2020
Jebbison,SHU,FWD,12,1,0,2,1,38,3.0,283,£4.5,0.2%,2,0,0,0,2020
Matty Longstaff,NEW,MID,10,0,0,1,0,47,2.0,376,£4.8,0.0%,8,0,0,0,2020
Benson,BUR,MID,10,0,0,1,0,27,1.7,260,£4.4,0.0%,7,0,0,0,2020
Kelleher,LIV,GKP,10,0,0,1,0,41,5.0,180,£4.5,0.1%,1,0,0,0,2020
Sanson,AVL,MID,10,0,0,1,0,29,1.1,288,£5.5,0.0%,4,0,0,0,2020
Pröpper,BHA,MID,9,0,0,0,0,38,1.3,209,£4.7,0.0%,2,0,0,0,2020
Lowe,SHU,DEF,9,0,0,0,0,49,1.1,549,£4.2,0.0%,10,0,0,0,2020
Dunne,BUR,DEF,9,1,0,0,0,50,3.0,270,£3.8,4.1%,6,0,0,0,2020
Zeqiri,BHA,FWD,9,0,0,0,0,25,1.0,164,£5,0.1%,2,0,0,0,2020
Otasowie,WOL,MID,9,0,1,0,0,33,1.5,185,£4.5,0.0%,6,0,0,0,2020
Stephens,BUR,MID,8,0,0,0,0,33,1.1,257,£4.2,3.1%,4,0,0,0,2020
Gilmour,CHE,MID,8,0,0,1,0,38,1.6,259,£4.3,0.1%,2,0,0,0,2020
Delph,EVE,MID,8,0,0,0,0,48,1.0,260,£4.8,0.0%,6,0,0,0,2020
Kamara,FUL,MID,8,0,0,0,0,14,0.7,307,£4.8,0.0%,9,0,0,0,2020
Grosicki,WBA,MID,8,0,1,0,0,29,2.7,147,£5.2,0.0%,5,0,0,0,2020
Diallo,MUN,MID,8,0,1,0,0,34,2.7,165,£5.4,0.0%,3,0,0,0,2020
Berardi,LEE,DEF,8,0,0,1,1,30,4.0,113,£4,0.0%,0,0,0,0,2020
Emerson,CHE,DEF,7,0,0,1,0,24,3.5,88,£4.7,0.1%,0,0,0,0,2020
Williams,MUN,DEF,5,0,0,0,0,26,1.2,187,£4.2,0.5%,3,0,0,0,2020
Smallbone,SOU,MID,5,0,0,0,0,17,1.7,171,£4.3,0.1%,5,0,0,0,2020
Gibbs,WBA,DEF,5,0,0,0,0,107,0.5,810,£4.3,0.1%,25,0,0,0,2020
Austin,WBA,FWD,5,0,0,0,0,10,1.0,135,£5.1,0.1%,5,0,0,0,2020
Edwards,WBA,MID,5,0,0,0,0,15,1.0,114,£4.6,0.0%,3,0,0,0,2020
Jagielka,SHU,DEF,5,0,0,0,0,53,0.5,524,£3.9,0.5%,12,1,0,0,2020
Sakho,CRY,DEF,4,0,0,0,0,33,1.0,275,£4.4,0.1%,8,0,0,0,2020
Tosun,EVE,FWD,4,0,0,0,0,12,0.8,44,£6,0.0%,3,0,0,0,2020
Obafemi,SOU,FWD,4,0,0,0,0,12,1.0,57,£4.6,0.7%,2,0,0,0,2020
Ruddy,WOL,GKP,4,0,0,0,0,19,2.0,91,£4.3,0.2%,1,0,0,0,2020
Mustafi,ARS,DEF,3,0,0,0,0,16,1.0,45,£5,0.0%,1,0,0,0,2020
Wesley,AVL,FWD,3,0,0,0,0,11,1.0,15,£6,0.0%,1,0,0,0,2020
Peacock-Farrell,BUR,GKP,3,0,0,0,0,49,0.8,360,£4,1.1%,14,0,0,0,2020
Gordon,EVE,MID,3,0,0,0,0,11,1.0,87,£4.3,0.4%,0,0,0,0,2020
Morgan,LEI,DEF,3,0,0,0,0,9,1.0,16,£4.4,0.1%,0,0,0,0,2020
O'Connell,SHU,DEF,3,0,0,0,0,19,1.5,180,£4.7,0.1%,3,0,0,0,2020
Valery,SOU,DEF,3,0,0,0,0,12,1.0,101,£4.7,0.0%,4,0,0,0,2020
Virgínia,EVE,GKP,2,0,0,0,0,10,2.0,47,£4.3,0.1%,0,0,0,0,2020
Kean,EVE,FWD,2,0,0,0,0,1,1.0,13,£5.7,0.2%,0,0,0,0,2020
Rodák,FUL,GKP,2,0,0,0,0,23,1.0,180,£4.3,0.2%,5,0,0,0,2020
Davis,LEE,DEF,2,0,0,0,0,5,1.0,31,£3.8,1.1%,0,0,0,0,2020
Tsimikas,LIV,DEF,2,0,0,0,0,5,1.0,6,£4.9,0.0%,0,0,0,0,2020
Harper,WBA,MID,2,0,0,0,0,7,1.0,30,£4.3,0.3%,2,0,0,0,2020
Felipe Anderson,WHU,MID,2,0,0,0,0,8,1.0,2,£6.1,0.1%,0,0,0,0,2020
Steffen,MCI,GKP,2,0,0,0,0,8,2.0,90,£4.4,0.1%,1,0,0,0,2020
Nkounkou,EVE,DEF,2,0,0,0,0,9,1.0,80,£4,0.2%,1,0,0,0,2020
Kongolo,FUL,DEF,2,0,0,0,0,15,2.0,90,£4.3,0.0%,1,0,0,0,2020
Butland,CRY,GKP,2,0,0,0,0,14,2.0,90,£4.5,0.1%,2,0,0,0,2020
Richardson,BUR,FWD,2,0,0,0,0,5,1.0,3,£4.5,0.1%,0,0,0,0,2020
Peltier,WBA,DEF,2,0,0,0,0,25,0.5,228,£3.9,0.1%,8,0,0,0,2020
Cutrone,WOL,FWD,2,0,0,0,0,5,1.0,23,£5.9,0.0%,0,0,0,0,2020
Watts,SOU,MID,2,0,0,0,0,6,0.7,36,£4.5,0.0%,0,0,0,0,2020
Chukwuemeka,AVL,MID,2,0,0,0,0,7,1.0,18,£4.5,0.0%,0,0,0,0,2020
Shoretire,MUN,MID,2,0,0,0,0,6,1.0,9,£4.4,0.0%,0,0,0,0,2020
Buur,WOL,DEF,1,0,0,0,0,2,1.0,22,£3.9,1.4%,0,0,0,0,2020
Vinagre,WOL,DEF,1,0,0,0,0,24,0.5,172,£4.1,0.7%,7,0,0,0,2020
Odoi,FUL,DEF,1,0,0,0,0,34,0.3,270,£4.2,0.1%,10,0,0,0,2020
Delap,MCI,FWD,1,0,0,0,0,0,1.0,39,£4.2,0.9%,4,0,0,0,2020
Rúnarsson,ARS,GKP,1,0,0,0,0,8,1.0,15,£4.4,0.1%,0,0,0,0,2020
Molumby,BHA,MID,1,0,0,0,0,3,1.0,1,£4.5,0.0%,0,0,0,0,2020
Slimani,LEI,FWD,1,0,0,0,0,3,1.0,19,£4.9,0.1%,1,0,0,0,2020
Anderson,NEW,MID,1,0,0,0,0,3,1.0,3,£4.5,0.0%,0,0,0,0,2020
Corbeanu,WOL,MID,1,0,0,0,0,5,1.0,8,£4.4,0.0%,0,0,0,0,2020
Hackford,SHU,FWD,1,0,0,0,0,3,1.0,10,£4.4,0.1%,0,0,0,0,2020
Huggins,LEE,FWD,1,0,0,0,0,4,1.0,37,£4.5,0.1%,0,0,0,0,2020
Khadra,BHA,MID,1,0,0,0,0,3,1.0,4,£4.5,0.0%,0,0,0,0,2020
Ndiaye,SHU,MID,1,0,0,0,0,5,1.0,11,£4.5,0.0%,1,0,0,0,2020
Leshabela,LEI,MID,1,0,0,0,0,2,1.0,9,£4.4,0.0%,0,0,0,0,2020
Scarlett,TOT,FWD,1,0,0,0,0,3,1.0,1,£4.5,0.0%,0,0,0,0,2020
Broadhead,EVE,MID,1,0,0,0,0,5,1.0,2,£4.5,0.0%,0,0,0,0,2020
Philogene-Bidace,AVL,MID,1,0,0,0,0,2,1.0,1,£4.4,0.0%,0,0,0,0,2020
Saliba,ARS,DEF,0,0,0,0,0,0,0.0,0,£4,0.4%,0,0,0,0,2020
Heaton,AVL,GKP,0,0,0,0,0,0,0.0,0,£4.5,0.1%,0,0,0,0,2020
Lansbury,AVL,MID,0,0,0,0,0,0,0.0,0,£4.3,0.1%,0,0,0,0,2020
Steer,AVL,GKP,0,0,0,0,0,0,0.0,0,£3.9,4.4%,0,0,0,0,2020
Jota,AVL,MID,0,0,0,0,0,0,0.0,0,£5.9,0.0%,0,0,0,0,2020
Nyland,AVL,GKP,0,0,0,0,0,0,0.0,0,£4,3.3%,0,0,0,0,2020
Engels,AVL,DEF,0,0,0,0,0,0,0.0,0,£4.4,0.1%,0,0,0,0,2020
Bree,AVL,DEF,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
Guilbert,AVL,DEF,0,0,0,0,0,0,0.0,0,£4.3,0.1%,0,0,0,0,2020
Samatta,AVL,FWD,0,0,0,0,0,0,0.0,0,£5.9,0.0%,0,0,0,0,2020
Vassilev,AVL,FWD,0,0,0,0,0,0,0.0,0,£4.3,0.5%,0,0,0,0,2020
Murray,BHA,FWD,0,0,0,0,0,0,0.0,0,£4.8,0.1%,0,0,0,0,2020
Duffy,BHA,DEF,0,0,0,0,0,0,0.0,0,£4.3,0.0%,0,0,0,0,2020
Mooy,BHA,MID,0,0,0,0,0,0,0.0,0,£5,0.0%,0,0,0,0,2020
Montoya,BHA,DEF,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
Andone,BHA,FWD,0,0,0,0,0,0,0.0,0,£4.8,0.1%,0,0,0,0,2020
Clarke,BHA,DEF,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2020
Lössl,EVE,GKP,0,0,0,0,0,0,0.0,0,£4.3,0.1%,0,0,0,0,2020
Branthwaite,EVE,DEF,0,0,0,0,0,0,0.0,0,£3.9,1.0%,0,0,0,0,2020
Fabri,FUL,GKP,0,0,0,0,0,0,0.0,0,£3.9,2.0%,0,0,0,0,2020
McDonald,FUL,MID,0,0,0,0,0,0,0.0,0,£4.7,0.0%,0,0,0,0,2020
Johansen,FUL,MID,0,0,0,0,0,0,0.0,0,£4.7,0.0%,0,0,0,0,2020
Knockaert,FUL,MID,0,0,0,0,0,0,0.0,0,£5,0.0%,0,0,0,0,2020
Hector,FUL,DEF,0,0,0,0,0,32,0.0,262,£4.1,0.1%,10,0,0,0,2020
Christie,FUL,DEF,0,0,0,0,0,0,0.0,0,£4.2,0.0%,0,0,0,0,2020
Bettinelli,FUL,GKP,0,0,0,0,0,0,0.0,0,£4.3,0.0%,0,0,0,0,2020
Mawson,FUL,DEF,0,0,0,0,0,0,0.0,0,£4.3,0.0%,0,0,0,0,2020
Seri,FUL,MID,0,0,0,0,0,0,0.0,0,£4.6,0.0%,0,0,0,0,2020
Sessegnon,FUL,DEF,0,0,0,0,0,0,0.0,0,£4.3,0.0%,0,0,0,0,2020
Douglas,LEE,DEF,0,0,0,0,0,0,0.0,0,£3.8,2.8%,0,0,0,0,2020
Forshaw,LEE,MID,0,0,0,0,0,0,0.0,0,£4.8,0.0%,0,0,0,0,2020
Grot,LEE,MID,0,0,0,0,0,0,0.0,0,£4.7,0.0%,0,0,0,0,2020
Miazek,LEE,GKP,0,0,0,0,0,0,0.0,0,£4,0.8%,0,0,0,0,2020
Stevens,LEE,MID,0,0,0,0,0,0,0.0,0,£4.3,0.4%,0,0,0,0,2020
Otamendi,MCI,DEF,0,0,0,0,0,0,0.0,0,£4.9,0.2%,0,0,0,0,2020
Doyle,MCI,MID,0,0,0,0,0,0,0.0,0,£4.4,0.1%,0,0,0,0,2020
Romero,MUN,GKP,0,0,0,0,0,0,0.0,0,£4.9,0.1%,0,0,0,0,2020
Smalling,MUN,DEF,0,0,0,0,0,0,0.0,0,£4.9,0.1%,0,0,0,0,2020
Rojo,MUN,DEF,0,0,0,0,0,0,0.0,0,£4.8,0.0%,0,0,0,0,2020
Jones,MUN,DEF,0,0,0,0,0,0,0.0,0,£4.8,0.0%,0,0,0,0,2020
Pereira,MUN,MID,0,0,0,0,0,0,0.0,0,£4.8,0.0%,0,0,0,0,2020
Fosu-Mensah,MUN,DEF,0,0,0,0,0,17,0.0,80,£4.3,0.1%,2,0,0,0,2020
Dalot,MUN,DEF,0,0,0,0,0,0,0.0,0,£4.8,0.0%,0,0,0,0,2020
Chong,MUN,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2020
Garner,MUN,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2020
Mengi,MUN,DEF,0,0,0,0,0,0,0.0,0,£3.9,0.5%,0,0,0,0,2020
Lejeune,NEW,DEF,0,0,0,0,0,0,0.0,0,£4.3,0.0%,0,0,0,0,2020
Atsu,NEW,MID,0,0,0,0,0,0,0.0,0,£5.2,0.0%,0,0,0,0,2020
Aarons,NEW,MID,0,0,0,0,0,0,0.0,0,£4.8,0.0%,0,0,0,0,2020
Muto,NEW,FWD,0,0,0,0,0,0,0.0,0,£4.8,0.1%,0,0,0,0,2020
Watts,NEW,DEF,0,0,0,0,0,0,0.0,0,£3.9,0.1%,0,0,0,0,2020
Fernandes,TOT,MID,0,0,0,0,0,0,0.0,0,£4.7,0.1%,0,0,0,0,2020
Skipp,TOT,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2020
Foyth,TOT,DEF,0,0,0,0,0,0,0.0,0,£4.3,0.1%,0,0,0,0,2020
Zohore,WBA,FWD,0,0,0,0,0,0,0.0,0,£4.8,0.0%,0,0,0,0,2020
Leko,WBA,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
Martin,WHU,GKP,0,0,0,0,0,0,0.0,0,£3.9,5.3%,0,0,0,0,2020
Roberto,WHU,GKP,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
Wilshere,WHU,MID,0,0,0,0,0,0,0.0,0,£4.9,0.0%,0,0,0,0,2020
Hugill,WHU,FWD,0,0,0,0,0,0,0.0,0,£5.5,0.0%,0,0,0,0,2020
Ajeti,WHU,FWD,0,0,0,0,0,0,0.0,0,£5.5,0.0%,0,0,0,0,2020
Bennett,WOL,DEF,0,0,0,0,0,0,0.0,0,£4.4,0.1%,0,0,0,0,2020
Bonatini,WOL,FWD,0,0,0,0,0,0,0.0,0,£4.8,0.1%,0,0,0,0,2020
Sarkic,WOL,GKP,0,0,0,0,0,0,0.0,0,£4.4,0.1%,0,0,0,0,2020
Jordao,WOL,MID,0,0,0,0,0,0,0.0,0,£4.3,0.2%,0,0,0,0,2020
Campana,WOL,FWD,0,0,0,0,0,0,0.0,0,£4.7,0.3%,0,0,0,0,2020
Freeman,SHU,MID,0,0,0,0,0,0,0.0,0,£5,0.0%,0,0,0,0,2020
Hart,TOT,GKP,0,0,0,0,0,0,0.0,0,£4.2,0.6%,0,0,0,0,2020
Caprile,LEE,GKP,0,0,0,0,0,0,0.0,0,£4,0.2%,0,0,0,0,2020
Bogusz,LEE,MID,0,0,0,0,0,0,0.0,0,£4.3,0.0%,0,0,0,0,2020
Inniss,CRY,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2020
Driscoll-Glennon,BUR,DEF,0,0,0,0,0,0,0.0,0,£3.9,0.1%,0,0,0,0,2020
Bernabé,MCI,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
Goodridge,BUR,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
Palmer,MCI,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2020
Shabani,WOL,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2020
Pellistri,MUN,MID,0,0,0,0,0,0,0.0,0,£5.2,0.0%,0,0,0,0,2020
S.Henderson,CRY,GKP,0,0,0,0,0,0,0.0,0,£4,0.4%,0,0,0,0,2020
Verrips,SHU,GKP,0,0,0,0,0,0,0.0,0,£4,0.2%,0,0,0,0,2020
Thompson,BUR,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.1%,0,0,0,0,2020
Ziger,CHE,GKP,0,0,0,0,0,0,0.0,0,£4,0.6%,0,0,0,0,2020
Trafford,MCI,GKP,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2020
Simms,EVE,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.1%,0,0,0,0,2020
Jenkins,LEE,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
Clarkson,LIV,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
Richards,WOL,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2020
Marques,WOL,DEF,0,0,0,0,0,0,0.0,0,£3.9,0.1%,0,0,0,0,2020
Söndergaard,WOL,GKP,0,0,0,0,0,0,0.0,0,£4,0.2%,0,0,0,0,2020
Cresswell,LEE,DEF,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2020
Diaby,WBA,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.1%,0,0,0,0,2020
Mbete,MCI,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2020
Harwood-Bellis,MCI,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2020
Chauke,SOU,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2020
Lewis,SOU,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2020
Lonwijk,WOL,DEF,0,0,0,0,0,0,0.0,0,£3.9,0.0%,0,0,0,0,2020
Jenks,BHA,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
Sanders,BHA,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
Weir,BHA,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
Ferry,SOU,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
Tchaptchet,SOU,DEF,0,0,0,0,0,3,0.0,12,£4,0.0%,3,0,0,0,2020
Alves,WHU,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2020
Odubeko,WHU,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
Nartey,BUR,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2020
Gomes,MCI,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
Daley-Campbell,LEI,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2020
McGill,BHA,GKP,0,0,0,0,0,0,0.0,0,£3.9,0.3%,0,0,0,0,2020
Karbownik,BHA,DEF,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
Caicedo,BHA,MID,0,0,0,0,0,0,0.0,0,£5,0.0%,0,0,0,0,2020
Gelhardt,LEE,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
Coventry,WHU,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
Baptiste,WHU,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2020
Maguire,SHU,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2020
Hayden,AVL,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
Trott,WHU,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2020
Hannam,CRY,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2020
Hughes,LIV,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2020
Ojrzynski,LIV,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2020
John,EVE,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2020
Astley,EVE,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2020
Greenwood,LEE,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
Summerville,LEE,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2020
Drameh,LEE,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2020
Woodburn,LIV,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
Koumetio,LIV,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2020
Livramento,CHE,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2020
Taylor,WBA,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2020
Gardner-Hickman,WBA,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
Maswanhise,LEI,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
Boyes,SHU,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2020
King,WBA,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
Jasper,FUL,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
Iroegbunam,WBA,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
John,TOT,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
Osula,SHU,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2020
Taylor,AVL,DEF,-1,0,0,0,0,1,-1.0,15,£4.2,0.2%,2,0,0,0,2020
Jankewitz,SOU,MID,-1,0,0,0,0,-4,-0.5,2,£4.5,0.0%,9,0,0,0,2020
Ramsay, SOU, DEF, -3,0,0,0,0,5,-3.0,90,£4,0.1%,9,0,0,0,2020
