Player Name,Team,Position,Pts,GS,A,CS,B,BPS,PPG,MP,Cost,TSB,GC,OG,PS,PM,Season
O.Dango,BOU,MID,16,0,0,2,0,65,1.2,451,£4.7,0.0%,8,0,0,0,2023
Chilwell,CHE,DEF,16,0,1,1,2,66,2.3,347,£5.4,4.9%,5,0,0,0,2023
Lukić,FUL,MID,16,0,0,1,0,51,1.3,392,£4.3,0.3%,9,0,0,0,2023
Tonali,NEW,MID,16,1,0,1,0,86,2.0,437,£5.2,1.1%,5,0,0,0,2023
Osula,SHU,FWD,16,0,1,0,0,12,1.3,561,£4.3,1.3%,11,0,0,0,2023
Skipp,TOT,MID,16,0,0,0,0,77,1.1,520,£4.6,0.1%,13,0,0,0,2023
Bentley,WOL,GKP,16,0,0,2,1,60,5.3,247,£3.9,1.1%,3,0,0,0,2023
Yarmoliuk,BRE,MID,15,0,0,2,0,47,1.2,346,£4.3,0.6%,5,0,0,0,2023
Andersen,LUT,DEF,15,1,0,0,1,75,1.9,397,£3.9,0.7%,6,0,0,0,2023
Matheus N.,MCI,MID,15,0,1,1,0,62,1.5,472,£4.8,0.1%,10,0,0,0,2023
G.Montiel,NFO,DEF,15,0,1,1,3,83,2.1,393,£4.4,0.1%,5,0,0,0,2023
Kiwior,ARS,DEF,14,0,0,1,0,67,1.6,301,£4.3,0.1%,6,0,0,0,2023
Moore,BOU,FWD,14,1,0,0,2,38,1.8,100,£4.6,0.2%,2,0,0,0,2023
Damsgaard,BRE,MID,14,0,1,1,0,44,1.8,306,£4.8,0.0%,3,0,0,0,2023
Dahoud,BHA,MID,14,0,1,1,0,68,1.6,449,£4.8,0.1%,6,0,0,0,2023
Mainoo,MUN,MID,14,0,0,2,0,66,2.0,536,£4.4,0.2%,7,0,0,0,2023
Solomon,TOT,MID,14,0,2,0,2,53,2.8,196,£5.1,0.1%,2,0,0,0,2023
Amrabat,MUN,MID,14,0,0,1,0,76,1.4,610,£5,0.1%,8,0,0,0,2023
Rothwell,BOU,MID,13,0,0,0,0,54,1.2,380,£4.8,0.0%,12,0,0,0,2023
Baptiste,BRE,MID,13,1,0,0,0,61,2.2,204,£4.3,0.9%,5,0,0,0,2023
Henry,BRE,DEF,13,0,1,1,0,74,2.6,401,£4.3,0.9%,5,0,0,0,2023
Coleman,EVE,DEF,13,0,0,2,0,56,4.3,183,£4.4,0.0%,0,0,0,0,2023
Burke,LUT,DEF,13,0,1,0,0,79,1.6,595,£4,0.1%,12,0,0,0,2023
De Bruyne,MCI,MID,13,1,1,0,3,39,6.5,43,£10.5,17.6%,0,0,0,0,2023
Pellistri,MUN,MID,13,0,1,0,0,36,1.4,164,£4.3,0.2%,2,0,0,0,2023
Worrall,NFO,DEF,13,0,0,1,3,74,1.9,438,£4.3,0.1%,9,0,0,0,2023
Fabianski,WHU,GKP,13,0,0,1,1,66,3.2,271,£4.2,1.3%,7,0,0,0,2023
Boubacar Traore,WOL,MID,13,0,0,0,0,62,1.1,381,£4.3,0.3%,11,0,0,0,2023
Igor,BHA,DEF,13,0,0,0,1,123,1.2,702,£4.3,0.1%,12,0,0,0,2023
Dobbin,EVE,MID,13,1,0,1,0,37,2.2,167,£4.5,0.1%,2,0,0,0,2023
Brooks,SHU,MID,13,0,0,1,0,48,1.4,481,£4.4,0.0%,8,0,0,0,2023
Baleba,BHA,MID,13,0,0,0,0,73,1.1,550,£4.5,0.1%,14,0,0,0,2023
Lenglet,AVL,DEF,13,0,1,1,0,74,3.2,331,£4.5,0.1%,5,0,0,0,2023
Smith Rowe,ARS,MID,12,0,1,1,0,32,1.7,137,£5.3,0.1%,0,0,0,0,2023
Al-Dakhil,BUR,DEF,12,0,0,0,0,107,1.0,965,£3.8,0.8%,23,1,0,0,2023
Roberts,BUR,DEF,12,0,1,0,0,112,0.9,786,£4.3,0.2%,23,0,0,0,2023
Mount,MUN,MID,12,0,0,1,0,51,1.5,397,£6.8,0.8%,6,0,0,0,2023
C.Richards,CRY,DEF,12,0,0,0,0,101,1.0,831,£3.9,0.6%,19,0,0,0,2023
McKenna,NFO,DEF,12,0,0,1,1,64,2.4,416,£4.4,0.1%,6,0,0,0,2023
Quansah,LIV,DEF,12,0,0,1,0,57,2.0,261,£4,0.1%,1,0,0,0,2023
A.Ramsey,BUR,MID,12,0,0,0,0,40,1.2,287,£5,0.0%,9,0,0,0,2023
Odysseas,NFO,GKP,12,0,0,1,0,79,2.4,450,£4.5,0.1%,12,0,0,0,2023
Webster,BHA,DEF,11,0,0,1,0,114,1.4,631,£4.2,0.2%,13,1,0,0,2023
Muniz,FUL,FWD,11,0,0,1,0,17,1.2,322,£4.4,0.4%,8,0,0,0,2023
Hannibal,MUN,MID,11,1,0,1,0,34,2.2,131,£4.3,0.1%,1,0,0,0,2023
Giles,LUT,DEF,11,0,0,0,0,81,1.0,498,£4.3,0.1%,14,0,0,0,2023
T.Bénie,SHU,FWD,11,0,0,0,0,14,1.4,383,£5.1,0.0%,13,0,0,0,2023
Redmond,BUR,MID,11,0,0,0,0,38,0.9,132,£4.7,0.0%,5,0,0,0,2023
Maatsen,CHE,MID,11,0,0,0,0,24,0.9,200,£5.1,0.0%,5,0,0,0,2023
Ugochukwu,CHE,MID,11,0,0,1,0,53,1.1,269,£4.4,0.2%,6,0,0,0,2023
Veliz,TOT,FWD,11,1,0,0,0,40,1.4,45,£5.4,0.1%,2,0,0,0,2023
Lamptey,BHA,DEF,10,0,2,0,0,50,1.7,196,£3.9,3.8%,6,0,0,0,2023
Cucurella,CHE,DEF,10,0,0,1,0,104,1.1,703,£4.8,0.4%,14,0,0,0,2023
Nkunku,CHE,FWD,10,1,0,0,2,30,3.3,130,£7.4,2.0%,4,0,0,0,2023
Ahamada,CRY,MID,10,0,0,0,0,32,0.9,137,£4.3,0.6%,7,0,0,0,2023
Krafth,NEW,DEF,10,0,0,1,1,43,2.5,82,£4.4,0.0%,1,0,0,0,2023
Kouyaté,NFO,MID,10,0,0,0,0,30,1.0,201,£4.8,0.0%,6,0,0,0,2023
Bentancur,TOT,MID,10,1,0,0,0,34,1.7,235,£5.4,0.0%,8,0,0,0,2023
Bryan,TOT,MID,10,0,0,0,0,35,1.1,184,£4.9,0.0%,10,0,0,0,2023
James,CHE,DEF,9,0,1,0,0,95,1.1,386,£5.3,3.0%,12,0,0,0,2023
André Gomes,EVE,MID,9,1,0,1,0,32,3.0,157,£4.4,0.1%,2,0,0,0,2023
Osborn,SHU,MID,9,0,0,0,0,36,1.0,308,£4.8,0.0%,5,0,0,0,2023
Slimane,SHU,MID,9,0,0,1,0,14,0.9,314,£4.7,0.0%,10,1,0,0,2023
Toney,BRE,FWD,8,1,0,0,3,38,8.0,90,£8,3.7%,2,0,0,0,2023
Enciso,BHA,MID,8,0,2,0,0,30,4.0,68,£5,0.4%,1,0,0,0,2023
Woodrow,LUT,FWD,8,0,0,0,0,32,1.0,75,£4.3,0.6%,2,0,0,0,2023
Basham,SHU,DEF,8,0,0,0,0,35,1.0,316,£3.9,0.4%,6,0,0,0,2023
Cornet,WHU,MID,8,1,0,0,0,24,4.0,70,£5.2,0.1%,1,0,0,0,2023
Fábio Silva,WOL,FWD,8,0,0,1,0,7,1.0,259,£5.2,0.2%,8,0,0,0,2023
Nelson,ARS,MID,8,0,0,0,0,26,0.9,102,£4.8,0.0%,0,0,0,0,2023
Olakigbe,BRE,MID,8,0,0,0,0,14,1.0,51,£4.5,0.0%,0,0,0,0,2023
Rak-Sakyi,CRY,MID,8,0,0,1,0,21,1.3,132,£4.5,0.0%,3,0,0,0,2023
Origi,NFO,FWD,8,0,0,0,0,21,0.9,176,£5,0.1%,3,0,0,0,2023
Bradley,LIV,DEF,8,0,1,1,0,24,8.0,82,£4,0.1%,0,0,0,0,2023
Thomas,ARS,MID,7,0,0,1,0,58,1.8,250,£4.8,0.1%,2,0,0,0,2023
Chukwuemeka,CHE,MID,7,1,0,0,0,27,2.3,126,£4.2,1.0%,2,0,0,0,2023
Hall,NEW,DEF,7,0,0,0,0,28,0.9,104,£4.3,0.1%,3,0,0,0,2023
Riedewald,CRY,MID,7,0,0,1,0,18,1.8,174,£4.3,0.1%,2,0,0,0,2023
Godfrey,EVE,DEF,7,0,0,1,0,24,3.5,91,£4.3,0.1%,0,0,0,0,2023
Kelleher,LIV,GKP,7,0,0,1,0,41,3.5,180,£3.7,1.4%,3,0,0,0,2023
Henderson,CRY,GKP,7,0,0,0,0,72,1.4,450,£4.4,0.3%,11,1,0,0,2023
Johnson,WHU,DEF,7,0,0,1,0,28,2.3,111,£4.4,0.1%,1,0,0,0,2023
Thomas,SHU,DEF,7,0,0,0,0,80,0.6,916,£4,0.1%,29,0,0,0,2023
Brereton Díaz,SHU,MID,7,1,0,0,0,20,7.0,66,£5,0.0%,1,0,0,0,2023
Clark,LUT,MID,6,0,0,0,0,19,1.0,152,£4.8,0.0%,4,0,0,0,2023
Martinez,MUN,DEF,6,0,1,0,0,76,1.0,402,£4.7,2.2%,8,1,0,0,2023
Ritchie,NEW,MID,6,0,0,0,0,16,0.9,103,£4.3,0.2%,4,0,0,0,2023
Lowe,SHU,DEF,6,0,0,0,0,23,0.9,310,£4.3,0.0%,8,0,0,0,2023
Perišić,TOT,DEF,6,0,1,0,0,34,1.2,98,£4.7,0.8%,1,0,0,0,2023
Matheus França,CRY,MID,6,0,0,0,0,18,1.0,59,£4.8,0.0%,2,0,0,0,2023
Y. Chermiti,EVE,FWD,6,0,0,0,0,13,0.9,46,£4.8,0.1%,2,0,0,0,2023
Delcroix,BUR,DEF,6,0,0,0,0,64,0.7,382,£4,0.0%,16,0,0,0,2023
Ekdal,BUR,DEF,5,0,0,0,0,30,1.2,195,£3.9,0.1%,2,0,0,0,2023
Sergio Gómez,MCI,DEF,5,0,1,0,0,17,2.5,15,£3.9,0.9%,0,0,0,0,2023
Brewster,SHU,FWD,5,0,0,0,0,9,0.6,200,£4.9,0.0%,5,0,0,0,2023
Mubama,WHU,FWD,5,0,0,0,0,14,1.0,75,£4.2,4.8%,2,0,0,0,2023
Werner,TOT,FWD,5,0,1,0,0,17,5.0,79,£6.5,0.8%,2,0,0,0,2023
M.Elneny,ARS,MID,4,0,1,0,0,12,4.0,1,£4.4,0.1%,0,0,0,0,2023
Mepham,BOU,DEF,4,0,0,0,0,39,0.7,265,£4.3,0.1%,10,0,0,0,2023
Strakosha,BRE,GKP,4,0,0,0,0,24,2.0,135,£3.9,1.9%,2,0,0,0,2023
Zanka,BRE,DEF,4,0,0,0,0,30,1.0,187,£4.3,0.1%,5,0,0,0,2023
Moder,BHA,MID,4,0,0,0,0,16,0.8,63,£4.4,0.1%,2,0,0,0,2023
Benson,BUR,MID,4,0,0,0,0,11,1.0,73,£5.2,0.1%,3,0,0,0,2023
Ortega Moreno,MCI,GKP,4,0,0,0,0,25,2.0,172,£3.8,0.8%,3,0,0,0,2023
Phillips,MCI,MID,4,0,0,0,0,14,1.0,89,£4.7,0.0%,2,0,0,0,2023
Willock,NEW,MID,4,0,0,0,0,23,1.3,136,£5.3,0.1%,2,0,0,0,2023
Larouci,SHU,DEF,4,0,0,0,0,29,0.7,276,£4.3,0.0%,7,0,0,0,2023
Adama,FUL,MID,4,0,0,0,0,9,1.0,40,£4.9,0.0%,3,0,0,0,2023
S.Bueno,WOL,DEF,4,0,0,0,0,35,1.3,200,£4.5,0.0%,5,0,0,0,2023
Ozoh,CRY,MID,4,0,0,0,0,11,0.8,113,£4.5,0.0%,4,0,0,0,2023
Anthony,BOU,MID,3,0,0,0,0,4,1.0,151,£4.9,0.0%,5,0,0,0,2023
Hamed Traorè,BOU,MID,3,0,0,0,0,10,1.0,44,£4.7,0.0%,1,0,0,0,2023
Zaroury,BUR,MID,3,0,0,0,0,5,0.6,135,£4.7,0.0%,4,0,0,0,2023
Berry,LUT,MID,3,0,0,0,0,6,1.0,30,£4.7,0.0%,1,0,0,0,2023
Sancho,MUN,MID,3,0,0,0,0,11,1.0,76,£6.7,0.4%,1,0,0,0,2023
Fleck,SHU,MID,3,0,0,0,0,13,0.8,89,£4.9,0.0%,5,0,0,0,2023
Ballo-Touré,FUL,DEF,3,0,0,0,0,12,0.8,48,£4.5,0.0%,1,0,0,0,2023
Gilchrist,CHE,DEF,3,0,0,0,0,10,1.0,3,£4,0.0%,0,0,0,0,2023
Baker-Boaitey,BHA,MID,3,0,0,0,0,9,1.0,13,£4.5,0.0%,0,0,0,0,2023
Peart-Harris,BRE,MID,3,0,0,0,0,6,1.0,11,£4.5,0.0%,0,0,0,0,2023
Coutinho,AVL,MID,2,0,0,0,0,7,1.0,24,£5.8,0.2%,1,0,0,0,2023
Olsen,AVL,GKP,2,0,0,0,0,12,2.0,90,£3.9,0.6%,1,0,0,0,2023
Bertrand Traoré,AVL,MID,2,0,0,0,0,6,1.0,10,£5,0.0%,0,0,0,0,2023
Hill,BOU,DEF,2,0,0,0,0,11,1.0,69,£4,0.1%,1,0,0,0,2023
Dasilva,BRE,MID,2,0,0,0,0,4,1.0,10,£4.7,0.0%,0,0,0,0,2023
Cork,BUR,MID,2,0,0,0,0,5,1.0,17,£4.8,0.0%,0,0,0,0,2023
Obafemi,BUR,FWD,2,0,0,0,0,4,1.0,19,£4.9,0.0%,0,0,0,0,2023
Targett,NEW,DEF,2,0,0,0,0,15,0.7,77,£4.2,0.1%,4,0,0,0,2023
Norrington-Davies,SHU,DEF,2,0,0,0,0,6,1.0,11,£3.9,0.2%,0,0,0,0,2023
Dier,TOT,DEF,2,0,0,0,0,31,0.5,199,£4.2,0.4%,8,0,0,0,2023
Cresswell,WHU,DEF,2,0,0,0,0,20,0.7,130,£4.2,0.3%,4,0,0,0,2023
Kehrer,WHU,DEF,2,0,0,0,0,7,0.5,19,£4.2,0.1%,1,0,0,0,2023
Radu,BOU,GKP,2,0,0,0,0,31,1.0,180,£4.4,0.1%,7,0,0,0,2023
Burstow,CHE,FWD,2,0,0,0,0,6,1.0,8,£4.5,0.1%,1,0,0,0,2023
Hackford,SHU,FWD,2,0,0,0,0,5,1.0,11,£4.4,0.1%,1,0,0,0,2023
T.Davies,SHU,MID,2,0,0,0,0,-2,0.7,57,£5,0.0%,5,0,0,0,2023
Harris,FUL,MID,2,0,0,0,0,2,2.0,74,£4.5,0.0%,5,0,0,0,2023
Donley,TOT,FWD,2,0,0,0,0,5,1.0,2,£4.5,0.0%,1,0,0,0,2023
Kambwala,MUN,DEF,2,0,0,0,0,13,1.0,84,£4,0.0%,2,0,0,0,2023
Tavares,NFO,DEF,1,0,0,0,0,20,0.2,183,£4,0.3%,5,0,0,0,2023
Iroegbunam,AVL,MID,1,0,0,0,0,2,1.0,4,£4.4,0.0%,0,0,0,0,2023
Philogene,AVL,MID,1,0,0,0,0,3,1.0,3,£4.5,0.1%,1,0,0,0,2023
Andrey,CHE,MID,1,0,0,0,0,1,1.0,7,£4.3,0.1%,0,0,0,0,2023
Matthews,CRY,GKP,1,0,0,0,0,3,1.0,3,£3.9,0.1%,1,0,0,0,2023
Tomkins,CRY,DEF,1,0,0,0,0,6,0.5,4,£4,0.4%,2,0,0,0,2023
Mitrović,FUL,FWD,1,0,0,0,0,6,1.0,32,£7.4,0.7%,0,0,0,0,2023
Laporte,MCI,DEF,1,0,0,0,0,4,1.0,11,£4.9,0.1%,0,0,0,0,2023
Amad,MUN,MID,1,0,0,0,0,7,1.0,36,£4.4,0.0%,2,0,0,0,2023
Van de Beek,MUN,MID,1,0,0,0,0,3,1.0,2,£4.7,0.0%,0,0,0,0,2023
B.Aguilera,NFO,MID,1,0,0,0,0,0,1.0,4,£4.5,0.0%,0,0,0,0,2023
Felipe,NFO,DEF,1,0,0,0,0,25,0.3,132,£4.4,0.0%,5,0,0,0,2023
Egan,SHU,DEF,1,0,0,0,0,54,0.2,482,£4.3,0.1%,17,0,0,0,2023
J.Otto,WOL,DEF,1,0,0,0,0,3,1.0,4,£4.3,0.0%,0,0,0,0,2023
Dummett,NEW,DEF,1,0,0,0,0,3,1.0,4,£3.9,0.3%,0,0,0,0,2023
Clark,LIV,MID,1,0,0,0,0,1,1.0,7,£4.4,0.0%,0,0,0,0,2023
Doak,LIV,MID,1,0,0,0,0,3,1.0,13,£4.4,0.0%,0,0,0,0,2023
McConnell,LIV,MID,1,0,0,0,0,3,1.0,1,£4.4,0.0%,0,0,0,0,2023
A.Murphy,NEW,DEF,1,0,0,0,0,2,1.0,3,£3.9,0.4%,0,0,0,0,2023
Cannon,EVE,FWD,1,0,0,0,0,3,1.0,1,£4.5,0.0%,0,0,0,0,2023
Onyango,EVE,MID,1,0,0,0,0,3,1.0,1,£4.5,0.0%,0,0,0,0,2023
Lavia,CHE,MID,1,0,0,0,0,2,1.0,32,£4.9,0.0%,0,0,0,0,2023
Deivid,CHE,FWD,1,0,0,0,0,3,1.0,9,£4.5,0.1%,1,0,0,0,2023
Gore,MUN,MID,1,0,0,0,0,5,1.0,1,£4.5,0.0%,0,0,0,0,2023
Omobamidele,NFO,DEF,1,0,0,0,0,15,1.0,90,£4.5,0.0%,3,0,0,0,2023
Matos,CHE,MID,1,0,0,0,0,2,1.0,1,£4.5,0.0%,0,0,0,0,2023
Oné,SHU,MID,1,0,0,0,0,3,1.0,7,£4.5,0.0%,2,0,0,0,2023
Diallo,NEW,MID,1,0,0,0,0,3,1.0,1,£4.5,0.0%,0,0,0,0,2023
Parkinson,NEW,FWD,1,0,0,0,0,2,1.0,24,£4.5,0.0%,1,0,0,0,2023
Ndiweni,NEW,FWD,1,0,0,0,0,3,1.0,1,£4.4,0.0%,0,0,0,0,2023
Chirewa,WOL,MID,1,0,0,0,0,3,1.0,2,£4.4,0.0%,0,0,0,0,2023
Peck,SHU,MID,1,0,0,0,0,3,1.0,9,£4.4,0.0%,0,0,0,0,2023
Drăgușin,TOT,DEF,1,0,0,0,0,4,1.0,5,£4.5,0.1%,0,0,0,0,2023
Beck,LIV,DEF,1,0,0,0,0,2,1.0,7,£4.5,0.0%,0,0,0,0,2023
Gordon,LIV,MID,1,0,0,0,0,3,1.0,1,£4.5,0.0%,0,0,0,0,2023
Balogun,ARS,FWD,0,0,0,0,0,0,0.0,0,£4.4,0.2%,0,0,0,0,2023
Cédric,ARS,DEF,0,0,0,0,0,0,0.0,0,£3.9,0.4%,0,0,0,0,2023
Holding,CRY,DEF,0,0,0,0,0,0,0.0,0,£4.3,0.1%,0,0,0,0,2023
Marquinhos,ARS,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Pepe,ARS,MID,0,0,0,0,0,0,0.0,0,£4.9,0.0%,0,0,0,0,2023
Rúnarsson,ARS,GKP,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2023
Tierney,ARS,DEF,0,0,0,0,0,0,0.0,0,£4.4,0.1%,0,0,0,0,2023
Xhaka,ARS,MID,0,0,0,0,0,0,0.0,0,£6,0.0%,0,0,0,0,2023
Buendia,AVL,MID,0,0,0,0,0,0,0.0,0,£5.7,0.0%,0,0,0,0,2023
Chambers,AVL,DEF,0,0,0,0,0,0,0.0,0,£3.9,0.9%,0,0,0,0,2023
Davis,AVL,FWD,0,0,0,0,0,0,0.0,0,£4.9,0.1%,0,0,0,0,2023
Hause,AVL,DEF,0,0,0,0,0,0,0.0,0,£3.9,0.2%,0,0,0,0,2023
Mings,AVL,DEF,0,0,0,0,0,5,0.0,30,£4.1,1.2%,2,0,0,0,2023
Sanson,AVL,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Sinisalo,AVL,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Wesley,AVL,FWD,0,0,0,0,0,0,0.0,0,£5,0.0%,0,0,0,0,2023
Siriki,BOU,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Fredericks,BOU,DEF,0,0,0,0,0,0,0.0,0,£4.3,0.0%,0,0,0,0,2023
Kilkenny,BOU,MID,0,0,0,0,0,0,0.0,0,£4.3,0.1%,0,0,0,0,2023
Lowe,BOU,MID,0,0,0,0,0,0,0.0,0,£4.9,0.0%,0,0,0,0,2023
Marcondes,BOU,MID,0,0,0,0,0,0,0.0,0,£4.3,0.0%,0,0,0,0,2023
Pearson,BOU,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Randolph,BOU,GKP,0,0,0,0,0,0,0.0,0,£4,0.4%,0,0,0,0,2023
Travers,BOU,GKP,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2023
Balcombe,BRE,GKP,0,0,0,0,0,0,0.0,0,£3.9,0.2%,0,0,0,0,2023
Bech,BRE,DEF,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2023
Bidstrup,BRE,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Canós,BRE,MID,0,0,0,0,0,0,0.0,0,£5,0.0%,0,0,0,0,2023
Cox,BRE,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Dervişoğlu,BRE,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Goode,BRE,DEF,0,0,0,0,0,0,0.0,0,£3.9,0.2%,0,0,0,0,2023
Trevitt,BRE,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Alzate,BHA,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2023
Ayari,BHA,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Connolly,BHA,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Karbownik,BHA,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Kozłowski,BHA,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
McGill,BHA,GKP,0,0,0,0,0,0,0.0,0,£3.9,0.3%,0,0,0,0,2023
Sarmiento,BHA,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Scherpen,BHA,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Undav,BHA,FWD,0,0,0,0,0,0,0.0,0,£5.5,0.0%,0,0,0,0,2023
Zeqiri,BHA,FWD,0,0,0,0,0,0,0.0,0,£4.4,0.5%,0,0,0,0,2023
Agyei,BUR,MID,0,0,0,0,0,0,0.0,0,£4.2,0.2%,0,0,0,0,2023
Bastien,BUR,MID,0,0,0,0,0,0,0.0,0,£4.9,0.0%,0,0,0,0,2023
Churlinov,BUR,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2023
Costelloe,BUR,MID,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Egan-Riley,BUR,DEF,0,0,0,0,0,0,0.0,0,£3.9,0.2%,0,0,0,0,2023
Franchi,BUR,GKP,0,0,0,0,0,0,0.0,0,£3.9,0.1%,0,0,0,0,2023
McNally,BUR,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Muric,BUR,GKP,0,0,0,0,0,0,0.0,0,£4.3,0.1%,0,0,0,0,2023
Peacock-Farrell,BUR,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Thomas,BUR,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Twine,BUR,MID,0,0,0,0,0,0,0.0,0,£4.9,0.0%,0,0,0,0,2023
Vigouroux,BUR,GKP,0,0,0,0,0,0,0.0,0,£3.9,0.3%,0,0,0,0,2023
Weghorst,BUR,FWD,0,0,0,0,0,0,0.0,0,£5.5,0.0%,0,0,0,0,2023
Ampadu,CHE,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Arrizabalaga,CHE,GKP,0,0,0,0,0,0,0.0,0,£5,0.2%,0,0,0,0,2023
Aubameyang,CHE,FWD,0,0,0,0,0,0,0.0,0,£6.5,0.0%,0,0,0,0,2023
Azpilicueta,CHE,DEF,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Baba,CHE,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Chalobah,CHE,DEF,0,0,0,0,0,0,0.0,0,£4.3,0.0%,0,0,0,0,2023
D.D.Fofana,BUR,FWD,0,0,0,0,0,0,0.0,0,£5,0.0%,0,0,0,0,2023
W.Fofana,CHE,DEF,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2023
Lukaku,CHE,FWD,0,0,0,0,0,0,0.0,0,£6.8,0.3%,0,0,0,0,2023
Pulisic,CHE,MID,0,0,0,0,0,0,0.0,0,£5.5,0.0%,0,0,0,0,2023
M.Sarr,CHE,DEF,0,0,0,0,0,0,0.0,0,£4.3,0.1%,0,0,0,0,2023
Slonina,CHE,GKP,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Ziyech,CHE,MID,0,0,0,0,0,0,0.0,0,£5.4,0.1%,0,0,0,0,2023
Ebiowei,CRY,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2023
Guaita,CRY,GKP,0,0,0,0,0,0,0.0,0,£4.4,0.2%,0,0,0,0,2023
O'Brien,CRY,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Plange,CRY,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
Whitworth,CRY,GKP,0,0,0,0,0,0,0.0,0,£3.9,1.0%,0,0,0,0,2023
Dele,EVE,MID,0,0,0,0,0,0,0.0,0,£4.8,0.0%,0,0,0,0,2023
Gbamin,EVE,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2023
Gray,EVE,MID,0,0,0,0,0,0,0.0,0,£5.3,0.1%,0,0,0,0,2023
Holgate,EVE,DEF,0,0,0,0,0,0,0.0,0,£4,0.4%,0,0,0,0,2023
Simms,EVE,FWD,0,0,0,0,0,0,0.0,0,£4.5,0.0%,0,0,0,0,2023
J.Virginia,EVE,GKP,0,0,0,0,0,0,0.0,0,£3.9,0.5%,0,0,0,0,2023
I.Cavaleiro,FUL,MID,0,0,0,0,0,0,0.0,0,£5,0.0%,0,0,0,0,2023
Francois,FUL,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2023
Knockaert,FUL,MID,0,0,0,0,0,0,0.0,0,£4.4,0.0%,0,0,0,0,2023
Kongolo,FUL,DEF,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2023
Mbabu,FUL,DEF,0,0,0,0,0,0,0.0,0,£4,0.2%,0,0,0,0,2023
Adrián,LIV,GKP,0,0,0,0,0,0,0.0,0,£3.9,0.3%,0,0,0,0,2023
Bajcetic,LIV,MID,0,0,0,0,0,0,0.0,0,£4.7,0.0%,0,0,0,0,2023
Fabinho,LIV,MID,0,0,0,0,0,0,0.0,0,£5,0.0%,0,0,0,0,2023
Henderson,LIV,MID,0,0,0,0,0,0,0.0,0,£5,0.0%,0,0,0,0,2023
Phillips,LIV,DEF,0,0,0,0,0,0,0.0,0,£4,0.1%,0,0,0,0,2023
Thiago,LIV,MID,0,0,0,0,0,0,0.0,0,£4.8,0.1%,0,0,0,0,2023
Van den Berg,LIV,DEF,0,0,0,0,0,0,0.0,0,£4,0.0%,0,0,0,0,2023
Campbell,LUT,MID,0,0,0,0,0,0,0.0,0,£4.9,0.0%,0,0,0,0,2023
Freeman,LUT,MID,0,0,0,0,0,0,0.0,0,£4.9,0.0%,0,0,0,0,2023
Macey,LUT,GKP,0,0,0,0,0,0,0.0,0,£4,0.2%,0,0,0,0,2023
